LogID,DonationID,State,Timestamp,Actor,Feedback,Quantity_Received
LOG017029,DON002866,approved,2024-06-05 02:30:09,ADMIN001,,
LOG017030,DON002866,matched,2024-06-05 11:30:09,NGO0217,,
LOG017031,DON002866,picked_up,2024-06-14 15:30:09,D00373,,
LOG017032,DON002866,delivered,2024-06-18 15:30:09,NGO0217,Satisfactory,6.0
LOG017033,DON002867,submitted,2023-09-01 21:42:49,D00275,,
LOG017034,DON002867,under_review,2023-09-03 17:42:49,ADMIN001,,
LOG017035,DON002867,approved,2023-09-04 17:42:49,ADMIN001,,
LOG017036,DON002867,matched,2023-09-05 05:42:49,NGO0149,,
LOG017037,DON002867,picked_up,2023-09-03 21:42:49,D00275,,
LOG017038,DON002867,delivered,2023-09-07 21:42:49,NGO0149,Good,11.0
LOG017039,DON002868,submitted,2024-02-17 21:54:45,D00050,,
LOG017040,DON002868,under_review,2024-02-18 02:54:45,ADMIN001,,
LOG017041,DON002868,approved,2024-02-18 06:54:45,ADMIN001,,
LOG017042,DON002868,matched,2024-02-18 17:54:45,NGO0395,,
LOG017043,DON002868,picked_up,2024-02-25 21:54:45,D00050,,
LOG017044,DON002868,delivered,2024-02-27 21:54:45,NGO0395,Excellent,7.0
LOG017045,DON002869,submitted,2024-08-21 13:03:20,D00431,,
LOG017046,DON002869,under_review,2024-08-22 16:03:20,ADMIN001,,
LOG017047,DON002869,approved,2024-08-23 07:03:20,ADMIN001,,
LOG017048,DON002869,matched,2024-08-23 16:03:20,NGO0095,,
LOG017049,DON002869,picked_up,2024-08-26 13:03:20,D00431,,
LOG017050,DON002869,delivered,2024-08-31 13:03:20,NGO0095,Good,2.0
LOG017051,DON002870,submitted,2024-07-27 13:23:48,D00889,,
LOG017052,DON002870,under_review,2024-07-28 07:23:48,ADMIN001,,
LOG017053,DON002870,approved,2024-07-28 19:23:48,ADMIN001,,
LOG017054,DON002870,matched,2024-07-28 22:23:48,NGO0052,,
LOG017055,DON002870,picked_up,2024-08-04 13:23:48,D00889,,
LOG017056,DON002870,delivered,2024-08-05 13:23:48,NGO0052,Satisfactory,9.0
LOG017057,DON002871,submitted,2023-12-09 12:16:39,D01700,,
LOG017058,DON002871,under_review,2023-12-09 19:16:39,ADMIN001,,
LOG017059,DON002871,approved,2023-12-10 17:16:39,ADMIN001,,
LOG017060,DON002871,matched,2023-12-10 23:16:39,NGO0061,,
LOG017061,DON002871,picked_up,2023-12-18 12:16:39,D01700,,
LOG017062,DON002871,delivered,2023-12-23 12:16:39,NGO0061,Satisfactory,7.0
LOG017063,DON002872,submitted,2024-08-22 18:49:29,D00877,,
LOG017064,DON002872,under_review,2024-08-23 16:49:29,ADMIN001,,
LOG017065,DON002872,approved,2024-08-24 09:49:29,ADMIN001,,
LOG017066,DON002872,matched,2024-08-24 18:49:29,NGO0248,,
LOG017067,DON002872,picked_up,2024-08-28 18:49:29,D00877,,
LOG017068,DON002872,delivered,2024-08-30 18:49:29,NGO0248,Excellent,4.0
LOG017069,DON002873,submitted,2024-06-24 08:22:41,D00103,,
LOG017070,DON002873,under_review,2024-06-25 00:22:41,ADMIN001,,
LOG017071,DON002873,approved,2024-06-26 00:22:41,ADMIN001,,
LOG017072,DON002873,matched,2024-06-26 11:22:41,NGO0144,,
LOG017073,DON002873,picked_up,2024-06-27 08:22:41,D00103,,
LOG017074,DON002873,delivered,2024-07-02 08:22:41,NGO0144,Satisfactory,3.0
LOG017075,DON002874,submitted,2024-03-24 06:59:39,D01114,,
LOG017076,DON002874,under_review,2024-03-25 15:59:39,ADMIN001,,
LOG017077,DON002874,approved,2024-03-26 02:59:39,ADMIN001,,
LOG017078,DON002874,matched,2024-03-26 13:59:39,NGO0250,,
LOG017079,DON002874,picked_up,2024-03-27 06:59:39,D01114,,
LOG017080,DON002874,delivered,2024-04-01 06:59:39,NGO0250,Satisfactory,5.0
LOG017081,DON002875,submitted,2023-12-17 22:04:04,D01886,,
LOG017082,DON002875,under_review,2023-12-18 16:04:04,ADMIN001,,
LOG017083,DON002875,approved,2023-12-19 02:04:04,ADMIN001,,
LOG017084,DON002875,matched,2023-12-19 03:04:04,NGO0289,,
LOG017085,DON002875,picked_up,2023-12-25 22:04:04,D01886,,
LOG017086,DON002875,delivered,2023-12-28 22:04:04,NGO0289,Good,44.0
LOG017087,DON002876,submitted,2023-05-09 22:42:33,D01993,,
LOG017088,DON002876,under_review,2023-05-11 03:42:33,ADMIN001,,
LOG017089,DON002876,approved,2023-05-11 12:42:33,ADMIN001,,
LOG017090,DON002876,matched,2023-05-11 18:42:33,NGO0351,,
LOG017091,DON002876,picked_up,2023-05-15 22:42:33,D01993,,
LOG017092,DON002876,delivered,2023-05-16 22:42:33,NGO0351,Excellent,56.0
LOG017093,DON002877,submitted,2023-11-17 01:34:44,D01896,,
LOG017094,DON002877,under_review,2023-11-17 07:34:44,ADMIN001,,
LOG017095,DON002877,approved,2023-11-17 15:34:44,ADMIN001,,
LOG017096,DON002877,matched,2023-11-17 17:34:44,NGO0217,,
LOG017097,DON002877,picked_up,2023-11-20 01:34:44,D01896,,
LOG017098,DON002877,delivered,2023-11-23 01:34:44,NGO0217,Excellent,83.0
LOG017099,DON002878,submitted,2024-10-06 18:38:29,D01357,,
LOG017100,DON002878,under_review,2024-10-07 23:38:29,ADMIN001,,
LOG017101,DON002878,approved,2024-10-08 10:38:29,ADMIN001,,
LOG017102,DON002878,matched,2024-10-08 11:38:29,NGO0337,,
LOG017103,DON002878,picked_up,2024-10-16 18:38:29,D01357,,
LOG017104,DON002878,delivered,2024-10-18 18:38:29,NGO0337,Good,7.0
LOG017105,DON002879,submitted,2024-10-13 03:19:55,D01589,,
LOG017106,DON002879,under_review,2024-10-14 12:19:55,ADMIN001,,
LOG017107,DON002879,approved,2024-10-15 12:19:55,ADMIN001,,
LOG017108,DON002879,matched,2024-10-15 16:19:55,NGO0301,,
LOG017109,DON002879,picked_up,2024-10-17 03:19:55,D01589,,
LOG017110,DON002879,delivered,2024-10-22 03:19:55,NGO0301,Satisfactory,9.0
LOG017111,DON002880,submitted,2024-12-05 08:20:36,D01111,,
LOG017112,DON002880,under_review,2024-12-05 21:20:36,ADMIN001,,
LOG017113,DON002880,approved,2024-12-06 09:20:36,ADMIN001,,
LOG017114,DON002880,matched,2024-12-06 19:20:36,NGO0006,,
LOG017115,DON002880,picked_up,2024-12-13 08:20:36,D01111,,
LOG017116,DON002880,delivered,2024-12-16 08:20:36,NGO0006,Satisfactory,74.0
LOG017117,DON002881,submitted,2024-08-02 00:49:25,D00634,,
LOG017118,DON002881,under_review,2024-08-02 14:49:25,ADMIN001,,
LOG017119,DON002881,approved,2024-08-03 08:49:25,ADMIN001,,
LOG017120,DON002881,matched,2024-08-03 11:49:25,NGO0395,,
LOG017121,DON002881,picked_up,2024-08-10 00:49:25,D00634,,
LOG017122,DON002881,delivered,2024-08-15 00:49:25,NGO0395,Good,8.0
LOG017123,DON002882,submitted,2024-08-14 03:01:14,D01405,,
LOG017124,DON002882,under_review,2024-08-15 18:01:14,ADMIN001,,
LOG017125,DON002882,approved,2024-08-15 22:01:14,ADMIN001,,
LOG017126,DON002882,matched,2024-08-16 02:01:14,NGO0255,,
LOG017127,DON002882,picked_up,2024-08-22 03:01:14,D01405,,
LOG017128,DON002882,delivered,2024-08-24 03:01:14,NGO0255,Satisfactory,4.0
LOG017129,DON002883,submitted,2024-10-11 22:44:23,D00341,,
LOG017130,DON002883,under_review,2024-10-12 04:44:23,ADMIN001,,
LOG017131,DON002883,approved,2024-10-12 13:44:23,ADMIN001,,
LOG017132,DON002883,matched,2024-10-12 19:44:23,NGO0062,,
LOG017133,DON002883,picked_up,2024-10-21 22:44:23,D00341,,
LOG017134,DON002883,delivered,2024-10-26 22:44:23,NGO0062,Excellent,4.0
LOG017135,DON002884,submitted,2024-12-20 10:19:15,D00876,,
LOG017136,DON002884,under_review,2024-12-21 05:19:15,ADMIN001,,
LOG017137,DON002884,approved,2024-12-21 19:19:15,ADMIN001,,
LOG017138,DON002884,matched,2024-12-21 22:19:15,NGO0110,,
LOG017139,DON002884,picked_up,2024-12-27 10:19:15,D00876,,
LOG017140,DON002884,delivered,2025-01-01 10:19:15,NGO0110,Satisfactory,8.0
LOG017141,DON002885,submitted,2024-12-29 04:01:41,D00232,,
LOG017142,DON002885,under_review,2024-12-30 13:01:41,ADMIN001,,
LOG017143,DON002885,approved,2024-12-31 08:01:41,ADMIN001,,
LOG017144,DON002885,matched,2024-12-31 20:01:41,NGO0115,,
LOG017145,DON002885,picked_up,2025-01-02 04:01:41,D00232,,
LOG017146,DON002885,delivered,2025-01-07 04:01:41,NGO0115,Good,39.0
LOG017147,DON002886,submitted,2024-04-24 07:50:46,D01199,,
LOG017148,DON002886,under_review,2024-04-24 14:50:46,ADMIN001,,
LOG017149,DON002886,approved,2024-04-25 14:50:46,ADMIN001,,
LOG017150,DON002886,matched,2024-04-26 02:50:46,NGO0294,,
LOG017151,DON002886,picked_up,2024-04-28 07:50:46,D01199,,
LOG017152,DON002886,delivered,2024-04-30 07:50:46,NGO0294,Good,40.0
LOG017153,DON002887,submitted,2024-08-10 13:37:26,D00360,,
LOG017154,DON002887,under_review,2024-08-12 04:37:26,ADMIN001,,
LOG017155,DON002887,approved,2024-08-12 12:37:26,ADMIN001,,
LOG017156,DON002887,matched,2024-08-12 14:37:26,NGO0239,,
LOG017157,DON002887,picked_up,2024-08-13 13:37:26,D00360,,
LOG017158,DON002887,delivered,2024-08-17 13:37:26,NGO0239,Good,6.0
LOG017159,DON002888,submitted,2024-12-24 01:51:12,D01575,,
LOG017160,DON002888,under_review,2024-12-24 16:51:12,ADMIN001,,
LOG017161,DON002888,approved,2024-12-25 14:51:12,ADMIN001,,
LOG017162,DON002888,matched,2024-12-26 01:51:12,NGO0052,,
LOG017163,DON002888,picked_up,2024-12-29 01:51:12,D01575,,
LOG017164,DON002888,delivered,2024-12-30 01:51:12,NGO0052,Satisfactory,7.0
LOG017165,DON002889,submitted,2024-05-28 18:18:02,D01032,,
LOG017166,DON002889,under_review,2024-05-30 02:18:02,ADMIN001,,
LOG017167,DON002889,approved,2024-05-30 07:18:02,ADMIN001,,
LOG017168,DON002889,matched,2024-05-30 16:18:02,NGO0233,,
LOG017169,DON002889,picked_up,2024-06-03 18:18:02,D01032,,
LOG017170,DON002889,delivered,2024-06-04 18:18:02,NGO0233,Satisfactory,9.0
LOG017171,DON002890,submitted,2024-11-13 14:12:33,D00327,,
LOG017172,DON002890,under_review,2024-11-14 17:12:33,ADMIN001,,
LOG017173,DON002890,approved,2024-11-15 12:12:33,ADMIN001,,
LOG017174,DON002890,matched,2024-11-16 00:12:33,NGO0189,,
LOG017175,DON002890,picked_up,2024-11-16 14:12:33,D00327,,
LOG017176,DON002890,delivered,2024-11-20 14:12:33,NGO0189,Excellent,3.0
LOG017177,DON002891,submitted,2023-12-31 19:13:44,D00279,,
LOG017178,DON002891,under_review,2024-01-02 12:13:44,ADMIN001,,
LOG017179,DON002891,approved,2024-01-03 01:13:44,ADMIN001,,
LOG017180,DON002891,matched,2024-01-03 10:13:44,NGO0225,,
LOG017181,DON002891,picked_up,2024-01-07 19:13:44,D00279,,
LOG017182,DON002891,delivered,2024-01-08 19:13:44,NGO0225,Satisfactory,86.0
LOG017183,DON002892,submitted,2024-10-18 09:44:02,D02370,,
LOG017184,DON002892,under_review,2024-10-19 05:44:02,ADMIN001,,
LOG017185,DON002892,approved,2024-10-20 04:44:02,ADMIN001,,
LOG017186,DON002892,matched,2024-10-20 11:44:02,NGO0397,,
LOG017187,DON002892,picked_up,2024-10-24 09:44:02,D02370,,
LOG017188,DON002892,delivered,2024-10-25 09:44:02,NGO0397,Good,1.0
LOG017189,DON002893,submitted,2024-01-08 22:47:24,D01583,,
LOG017190,DON002893,under_review,2024-01-10 17:47:24,ADMIN001,,
LOG017191,DON002893,approved,2024-01-11 01:47:24,ADMIN001,,
LOG017192,DON002893,matched,2024-01-11 10:47:24,NGO0195,,
LOG017193,DON002893,picked_up,2024-01-15 22:47:24,D01583,,
LOG017194,DON002893,delivered,2024-01-17 22:47:24,NGO0195,Excellent,5.0
LOG017195,DON002894,submitted,2024-02-15 08:20:28,D01112,,
LOG017196,DON002894,under_review,2024-02-16 09:20:28,ADMIN001,,
LOG017197,DON002894,approved,2024-02-16 10:20:28,ADMIN001,,
LOG017198,DON002894,matched,2024-02-16 13:20:28,NGO0242,,
LOG017199,DON002894,picked_up,2024-02-17 08:20:28,D01112,,
LOG017200,DON002894,delivered,2024-02-22 08:20:28,NGO0242,Good,1.0
LOG017201,DON002895,submitted,2024-01-01 07:28:03,D01377,,
LOG017202,DON002895,under_review,2024-01-02 17:28:03,ADMIN001,,
LOG017203,DON002895,approved,2024-01-02 21:28:03,ADMIN001,,
LOG017204,DON002895,matched,2024-01-03 04:28:03,NGO0378,,
LOG017205,DON002895,picked_up,2024-01-07 07:28:03,D01377,,
LOG017206,DON002895,delivered,2024-01-10 07:28:03,NGO0378,Excellent,18.0
LOG017207,DON002896,submitted,2024-08-28 00:26:26,D02144,,
LOG017208,DON002896,under_review,2024-08-28 03:26:26,ADMIN001,,
LOG017209,DON002896,approved,2024-08-29 03:26:26,ADMIN001,,
LOG017210,DON002896,matched,2024-08-29 05:26:26,NGO0264,,
LOG017211,DON002896,picked_up,2024-09-07 00:26:26,D02144,,
LOG017212,DON002896,delivered,2024-09-08 00:26:26,NGO0264,Excellent,4.0
LOG017213,DON002897,submitted,2024-03-22 06:28:50,D01682,,
LOG017214,DON002897,under_review,2024-03-24 02:28:50,ADMIN001,,
LOG017215,DON002897,approved,2024-03-24 17:28:50,ADMIN001,,
LOG017216,DON002897,matched,2024-03-24 22:28:50,NGO0107,,
LOG017217,DON002897,picked_up,2024-04-01 06:28:50,D01682,,
LOG017218,DON002897,delivered,2024-04-04 06:28:50,NGO0107,Excellent,1.0
LOG017219,DON002898,submitted,2024-01-25 11:41:50,D01031,,
LOG017220,DON002898,under_review,2024-01-26 14:41:50,ADMIN001,,
LOG017221,DON002898,approved,2024-01-26 21:41:50,ADMIN001,,
LOG017222,DON002898,matched,2024-01-27 07:41:50,NGO0332,,
LOG017223,DON002898,picked_up,2024-01-30 11:41:50,D01031,,
LOG017224,DON002898,delivered,2024-01-31 11:41:50,NGO0332,Good,28.0
LOG017225,DON002899,submitted,2024-06-21 02:52:24,D00596,,
LOG017226,DON002899,under_review,2024-06-22 13:52:24,ADMIN001,,
LOG017227,DON002899,approved,2024-06-22 20:52:24,ADMIN001,,
LOG017228,DON002899,matched,2024-06-23 05:52:24,NGO0115,,
LOG017229,DON002899,picked_up,2024-06-27 02:52:24,D00596,,
LOG017230,DON002899,delivered,2024-07-02 02:52:24,NGO0115,Excellent,5.0
LOG017231,DON002900,submitted,2024-07-18 19:32:38,D01131,,
LOG017232,DON002900,under_review,2024-07-20 06:32:38,ADMIN001,,
LOG017233,DON002900,approved,2024-07-20 08:32:38,ADMIN001,,
LOG017234,DON002900,matched,2024-07-20 15:32:38,NGO0160,,
LOG017235,DON002900,picked_up,2024-07-23 19:32:38,D01131,,
LOG017236,DON002900,delivered,2024-07-28 19:32:38,NGO0160,Satisfactory,4.0
LOG017237,DON002901,submitted,2024-06-28 01:52:48,D00888,,
LOG017238,DON002901,under_review,2024-06-28 19:52:48,ADMIN001,,
LOG017239,DON002901,approved,2024-06-29 07:52:48,ADMIN001,,
LOG017240,DON002901,matched,2024-06-29 17:52:48,NGO0205,,
LOG017241,DON002901,picked_up,2024-07-03 01:52:48,D00888,,
LOG017242,DON002901,delivered,2024-07-04 01:52:48,NGO0205,Satisfactory,43.0
LOG017243,DON002902,submitted,2024-02-01 23:36:09,D01012,,
LOG017244,DON002902,under_review,2024-02-02 22:36:09,ADMIN001,,
LOG017245,DON002902,approved,2024-02-03 04:36:09,ADMIN001,,
LOG017246,DON002902,matched,2024-02-03 06:36:09,NGO0043,,
LOG017247,DON002902,picked_up,2024-02-07 23:36:09,D01012,,
LOG017248,DON002902,delivered,2024-02-12 23:36:09,NGO0043,Good,4.0
LOG017249,DON002903,submitted,2023-12-08 02:07:28,D01126,,
LOG017250,DON002903,under_review,2023-12-09 05:07:28,ADMIN001,,
LOG017251,DON002903,approved,2023-12-09 14:07:28,ADMIN001,,
LOG017252,DON002903,matched,2023-12-09 19:07:28,NGO0204,,
LOG017253,DON002903,picked_up,2023-12-17 02:07:28,D01126,,
LOG017254,DON002903,delivered,2023-12-21 02:07:28,NGO0204,Satisfactory,14.0
LOG017255,DON002904,submitted,2023-12-07 02:46:35,D02366,,
LOG017256,DON002904,under_review,2023-12-07 14:46:35,ADMIN001,,
LOG017257,DON002904,approved,2023-12-07 19:46:35,ADMIN001,,
LOG017258,DON002904,matched,2023-12-08 04:46:35,NGO0323,,
LOG017259,DON002904,picked_up,2023-12-17 02:46:35,D02366,,
LOG017260,DON002904,delivered,2023-12-19 02:46:35,NGO0323,Excellent,3.0
LOG017261,DON002905,submitted,2023-09-07 04:02:04,D02168,,
LOG017262,DON002905,under_review,2023-09-07 06:02:04,ADMIN001,,
LOG017263,DON002905,approved,2023-09-07 15:02:04,ADMIN001,,
LOG017264,DON002905,matched,2023-09-07 19:02:04,NGO0353,,
LOG017265,DON002905,picked_up,2023-09-09 04:02:04,D02168,,
LOG017266,DON002905,delivered,2023-09-12 04:02:04,NGO0353,Excellent,2.0
LOG017267,DON002906,submitted,2023-08-18 03:15:16,D00886,,
LOG017268,DON002906,under_review,2023-08-19 11:15:16,ADMIN001,,
LOG017269,DON002906,approved,2023-08-19 23:15:16,ADMIN001,,
LOG017270,DON002906,matched,2023-08-20 07:15:16,NGO0302,,
LOG017271,DON002906,picked_up,2023-08-21 03:15:16,D00886,,
LOG017272,DON002906,delivered,2023-08-26 03:15:16,NGO0302,Satisfactory,4.0
LOG017273,DON002907,submitted,2024-03-13 03:13:20,D00800,,
LOG017274,DON002907,under_review,2024-03-14 18:13:20,ADMIN001,,
LOG017275,DON002907,approved,2024-03-15 14:13:20,ADMIN001,,
LOG017276,DON002907,matched,2024-03-15 20:13:20,NGO0290,,
LOG017277,DON002907,picked_up,2024-03-19 03:13:20,D00800,,
LOG017278,DON002907,delivered,2024-03-23 03:13:20,NGO0290,Satisfactory,9.0
LOG017279,DON002908,submitted,2024-10-11 23:22:48,D01678,,
LOG017280,DON002908,under_review,2024-10-13 11:22:48,ADMIN001,,
LOG017281,DON002908,approved,2024-10-14 04:22:48,ADMIN001,,
LOG017282,DON002908,matched,2024-10-14 08:22:48,NGO0111,,
LOG017283,DON002908,picked_up,2024-10-14 23:22:48,D01678,,
LOG017284,DON002908,delivered,2024-10-17 23:22:48,NGO0111,Quantity mismatch,40.0
LOG017285,DON002909,submitted,2023-06-25 10:09:21,D02197,,
LOG017286,DON002909,under_review,2023-06-26 13:09:21,ADMIN001,,
LOG017287,DON002909,approved,2023-06-27 05:09:21,ADMIN001,,
LOG017288,DON002909,matched,2023-06-27 12:09:21,NGO0032,,
LOG017289,DON002909,picked_up,2023-06-30 10:09:21,D02197,,
LOG017290,DON002909,delivered,2023-07-03 10:09:21,NGO0032,Good,7.0
LOG017291,DON002910,submitted,2024-10-28 01:29:04,D01036,,
LOG017292,DON002910,under_review,2024-10-29 01:29:04,ADMIN001,,
LOG017293,DON002910,approved,2024-10-30 01:29:04,ADMIN001,,
LOG017294,DON002910,matched,2024-10-30 04:29:04,NGO0298,,
LOG017295,DON002910,picked_up,2024-11-02 01:29:04,D01036,,
LOG017296,DON002910,delivered,2024-11-06 01:29:04,NGO0298,Excellent,7.0
LOG017297,DON002911,submitted,2024-10-18 11:35:33,D00547,,
LOG017298,DON002911,under_review,2024-10-19 01:35:33,ADMIN001,,
LOG017299,DON002911,approved,2024-10-19 16:35:33,ADMIN001,,
LOG017300,DON002911,matched,2024-10-19 18:35:33,NGO0165,,
LOG017301,DON002911,picked_up,2024-10-23 11:35:33,D00547,,
LOG017302,DON002911,delivered,2024-10-26 11:35:33,NGO0165,Quantity mismatch,24.0
LOG017303,DON002912,submitted,2024-12-26 15:42:48,D00648,,
LOG017304,DON002912,under_review,2024-12-27 21:42:48,ADMIN001,,
LOG017305,DON002912,approved,2024-12-28 06:42:48,ADMIN001,,
LOG017306,DON002912,matched,2024-12-28 10:42:48,NGO0311,,
LOG017307,DON002912,picked_up,2025-01-04 15:42:48,D00648,,
LOG017308,DON002912,delivered,2025-01-06 15:42:48,NGO0311,Excellent,1.0
LOG017309,DON002913,submitted,2024-11-07 01:42:36,D00784,,
LOG017310,DON002913,under_review,2024-11-08 04:42:36,ADMIN001,,
LOG017311,DON002913,approved,2024-11-08 06:42:36,ADMIN001,,
LOG017312,DON002913,matched,2024-11-08 13:42:36,NGO0153,,
LOG017313,DON002913,picked_up,2024-11-16 01:42:36,D00784,,
LOG017314,DON002913,delivered,2024-11-20 01:42:36,NGO0153,Excellent,9.0
LOG017315,DON002914,submitted,2024-08-09 13:25:06,D01438,,
LOG017316,DON002914,under_review,2024-08-09 17:25:06,ADMIN001,,
LOG017317,DON002914,approved,2024-08-10 09:25:06,ADMIN001,,
LOG017318,DON002914,matched,2024-08-10 20:25:06,NGO0399,,
LOG017319,DON002914,picked_up,2024-08-14 13:25:06,D01438,,
LOG017320,DON002914,delivered,2024-08-18 13:25:06,NGO0399,Satisfactory,9.0
LOG017321,DON002915,submitted,2024-12-11 17:41:21,D00368,,
LOG017322,DON002915,under_review,2024-12-12 15:41:21,ADMIN001,,
LOG017323,DON002915,approved,2024-12-13 13:41:21,ADMIN001,,
LOG017324,DON002915,matched,2024-12-13 22:41:21,NGO0380,,
LOG017325,DON002915,picked_up,2024-12-13 17:41:21,D00368,,
LOG017326,DON002915,delivered,2024-12-15 17:41:21,NGO0380,Satisfactory,5.0
LOG017327,DON002916,submitted,2024-10-16 06:32:57,D01453,,
LOG017328,DON002916,under_review,2024-10-16 12:32:57,ADMIN001,,
LOG017329,DON002916,approved,2024-10-16 16:32:57,ADMIN001,,
LOG017330,DON002916,matched,2024-10-16 20:32:57,NGO0374,,
LOG017331,DON002916,picked_up,2024-10-24 06:32:57,D01453,,
LOG017332,DON002916,delivered,2024-10-28 06:32:57,NGO0374,Good,18.0
LOG017333,DON002917,submitted,2024-04-10 10:36:12,D00650,,
LOG017334,DON002917,under_review,2024-04-11 19:36:12,ADMIN001,,
LOG017335,DON002917,approved,2024-04-11 21:36:12,ADMIN001,,
LOG017336,DON002917,matched,2024-04-12 04:36:12,NGO0098,,
LOG017337,DON002917,picked_up,2024-04-16 10:36:12,D00650,,
LOG017338,DON002917,delivered,2024-04-20 10:36:12,NGO0098,Good,1.0
LOG017339,DON002918,submitted,2024-02-15 05:17:58,D01940,,
LOG017340,DON002918,under_review,2024-02-15 12:17:58,ADMIN001,,
LOG017341,DON002918,approved,2024-02-16 06:17:58,ADMIN001,,
LOG017342,DON002918,matched,2024-02-16 16:17:58,NGO0103,,
LOG017343,DON002918,picked_up,2024-02-18 05:17:58,D01940,,
LOG017344,DON002918,delivered,2024-02-23 05:17:58,NGO0103,Satisfactory,6.0
LOG017345,DON002919,submitted,2024-03-05 10:54:35,D01796,,
LOG017346,DON002919,under_review,2024-03-06 08:54:35,ADMIN001,,
LOG017347,DON002919,approved,2024-03-07 00:54:35,ADMIN001,,
LOG017348,DON002919,matched,2024-03-07 09:54:35,NGO0345,,
LOG017349,DON002919,picked_up,2024-03-15 10:54:35,D01796,,
LOG017350,DON002919,delivered,2024-03-18 10:54:35,NGO0345,Excellent,2.0
LOG017351,DON002920,submitted,2023-11-28 03:20:23,D01079,,
LOG017352,DON002920,under_review,2023-11-29 15:20:23,ADMIN001,,
LOG017353,DON002920,approved,2023-11-30 08:20:23,ADMIN001,,
LOG017354,DON002920,matched,2023-11-30 19:20:23,NGO0203,,
LOG017355,DON002920,picked_up,2023-12-06 03:20:23,D01079,,
LOG017356,DON002920,delivered,2023-12-10 03:20:23,NGO0203,Satisfactory,5.0
LOG017357,DON002921,submitted,2024-07-17 09:40:33,D01935,,
LOG017358,DON002921,under_review,2024-07-18 04:40:33,ADMIN001,,
LOG017359,DON002921,approved,2024-07-19 02:40:33,ADMIN001,,
LOG017360,DON002921,matched,2024-07-19 14:40:33,NGO0001,,
LOG017361,DON002921,picked_up,2024-07-21 09:40:33,D01935,,
LOG017362,DON002921,delivered,2024-07-22 09:40:33,NGO0001,Excellent,67.0
LOG017363,DON002922,submitted,2023-08-12 04:47:51,D01597,,
LOG017364,DON002922,under_review,2023-08-13 16:47:51,ADMIN001,,
LOG017365,DON002922,approved,2023-08-13 19:47:51,ADMIN001,,
LOG017366,DON002922,matched,2023-08-14 04:47:51,NGO0028,,
LOG017367,DON002922,picked_up,2023-08-22 04:47:51,D01597,,
LOG017368,DON002922,delivered,2023-08-27 04:47:51,NGO0028,Good,9.0
LOG017369,DON002923,submitted,2024-11-29 16:49:06,D01927,,
LOG017370,DON002923,under_review,2024-12-01 02:49:06,ADMIN001,,
LOG017371,DON002923,approved,2024-12-01 10:49:06,ADMIN001,,
LOG017372,DON002923,matched,2024-12-01 16:49:06,NGO0171,,
LOG017373,DON002923,picked_up,2024-12-03 16:49:06,D01927,,
LOG017374,DON002923,delivered,2024-12-05 16:49:06,NGO0171,Good,1.0
LOG017375,DON002924,submitted,2024-09-23 01:18:12,D00701,,
LOG017376,DON002924,under_review,2024-09-24 07:18:12,ADMIN001,,
LOG017377,DON002924,approved,2024-09-24 08:18:12,ADMIN001,,
LOG017378,DON002924,matched,2024-09-24 11:18:12,NGO0214,,
LOG017379,DON002924,picked_up,2024-09-25 01:18:12,D00701,,
LOG017380,DON002924,delivered,2024-09-30 01:18:12,NGO0214,Satisfactory,9.0
LOG017381,DON002925,submitted,2024-07-26 21:16:58,D01471,,
LOG017382,DON002925,under_review,2024-07-26 22:16:58,ADMIN001,,
LOG017383,DON002925,rejected,2024-07-27 19:16:58,ADMIN001,,
LOG017384,DON002926,submitted,2024-04-12 21:18:02,D00824,,
LOG017385,DON002926,under_review,2024-04-13 05:18:02,ADMIN001,,
LOG017386,DON002926,approved,2024-04-14 03:18:02,ADMIN001,,
LOG017387,DON002926,matched,2024-04-14 11:18:02,NGO0170,,
LOG017388,DON002926,picked_up,2024-04-20 21:18:02,D00824,,
LOG017389,DON002926,delivered,2024-04-25 21:18:02,NGO0170,Satisfactory,8.0
LOG017390,DON002927,submitted,2023-12-09 16:50:34,D02293,,
LOG017391,DON002927,under_review,2023-12-10 22:50:34,ADMIN001,,
LOG017392,DON002927,approved,2023-12-11 17:50:34,ADMIN001,,
LOG017393,DON002927,matched,2023-12-12 02:50:34,NGO0163,,
LOG017394,DON002927,picked_up,2023-12-12 16:50:34,D02293,,
LOG017395,DON002927,delivered,2023-12-14 16:50:34,NGO0163,Satisfactory,45.0
LOG017396,DON002928,submitted,2023-04-11 11:03:26,D01471,,
LOG017397,DON002928,under_review,2023-04-11 17:03:26,ADMIN001,,
LOG017398,DON002928,approved,2023-04-12 03:03:26,ADMIN001,,
LOG017399,DON002928,matched,2023-04-12 07:03:26,NGO0107,,
LOG017400,DON002928,picked_up,2023-04-16 11:03:26,D01471,,
LOG017401,DON002928,delivered,2023-04-20 11:03:26,NGO0107,Good,9.0
LOG017402,DON002929,submitted,2023-08-23 19:37:30,D01712,,
LOG017403,DON002929,under_review,2023-08-24 17:37:30,ADMIN001,,
LOG017404,DON002929,approved,2023-08-25 01:37:30,ADMIN001,,
LOG017405,DON002929,matched,2023-08-25 03:37:30,NGO0021,,
LOG017406,DON002929,picked_up,2023-09-01 19:37:30,D01712,,
LOG017407,DON002929,delivered,2023-09-05 19:37:30,NGO0021,Satisfactory,10.0
LOG017408,DON002930,submitted,2024-02-25 13:40:49,D00982,,
