NGO_ID,Name,City,Latitude,Longitude,Cause,Special_Focus,Urgent_Need,Capacity_per_week,Acceptance_Rate,Contact
NGO00181,Rose PLC Foundation,Jaipur,26.988254528236585,75.84314062735302,Rural_Development,"disabled, elderly",True,88,0.928204654421023,(963)536-5111x044
NGO00182,Martinez Inc Foundation,Thane,19.258148547049093,73.00584468176339,Elderly_Care,disabled,False,187,0.9611678849683708,+1-701-456-0316x3535
NGO00183,Schultz-Blake Foundation,Kolkata,22.648849905664523,88.38688201716039,Healthcare,"rural, disabled",False,342,0.611058551502731,849.562.9740x71066
NGO00184,Lynch Group Foundation,Kanpur,26.486808886606266,80.27533106669821,Elderly_Care,"rural, elderly",False,168,0.6520992114682449,893.580.3451
NGO00185,Aguilar and Sons Foundation,Lucknow,26.780749885192346,80.88672376382506,Education,"children, disabled",False,301,0.6412539949870676,001-931-957-3633x32967
NGO00186,Ryan LLC Foundation,Delhi,28.53015610466414,77.28507392525182,Poverty_Alleviation,rural,False,252,0.6084551337320058,+1-362-502-0313x0582
NGO00187,"Wright, Norman and Gonzalez Foundation",Delhi,28.575389918992272,77.2208790489277,Rural_Development,children,False,228,0.659964333269753,224.746.7181x82477
NGO00188,Patterson LLC Foundation,Thane,19.279735954040497,73.00959881185125,Healthcare,"women, children",False,273,0.6657139755629892,(382)935-5934
NGO00189,"Lopez, Collins and Martin Foundation",Nagpur,21.048201832616854,79.09638396265746,Environment,"women, elderly",False,290,0.7516700469120117,494-710-0357x49789
NGO00190,Walker LLC Foundation,Nagpur,21.057005826649785,79.06993153644197,Elderly_Care,elderly,False,81,0.9636626287713548,(736)976-7921x787
NGO00191,"Gutierrez, Walker and Cook Foundation",Ahmedabad,22.991188856658802,72.59409855437039,Poverty_Alleviation,"elderly, women",False,283,0.6410496213560983,345-834-2291x633
NGO00192,Estrada Ltd Foundation,Bengaluru,13.058085556595763,77.68846602507033,Healthcare,disabled,False,118,0.6235505136760173,+1-792-784-1639x85371
NGO00193,Ramirez-Lowe Foundation,Pune,18.45802966970931,73.77726979441236,Women_Empowerment,elderly,False,93,0.9249888946474811,001-329-323-3981
NGO00194,Richard Ltd Foundation,Bhopal,23.251359959599377,77.42278883876811,Elderly_Care,"disabled, rural",False,477,0.7145313834185293,001-596-864-5299x8101
NGO00195,Summers PLC Foundation,Chennai,13.137078429265053,80.27403088014573,Poverty_Alleviation,women,False,175,0.6066077223116648,609.594.4139
NGO00196,"White, Ortega and Schmidt Foundation",Chennai,13.062385033747894,80.3662719267624,Disaster_Relief,children,False,191,0.9588221709384737,001-832-317-4536
NGO00197,Conley-Lee Foundation,Bhopal,23.262741434895457,77.47976127392357,Disability_Support,"rural, disabled",False,126,0.9404171771422616,712.734.8701x0760
NGO00198,Hodges-Aguirre Foundation,Bengaluru,12.996728325640506,77.57154232997304,Elderly_Care,elderly,False,111,0.8040627689056912,001-231-291-7380x364
NGO00199,Russell Group Foundation,Jaipur,26.903520507500335,75.75996675638325,Education,women,False,321,0.754431944084709,(892)385-7257x7725
NGO00200,"Johnson, Moore and Ross Foundation",Pune,18.465510799320725,73.79454180106116,Disaster_Relief,children,False,443,0.8349497520525819,001-845-803-9834x6905
NGO00201,"Barnett, Casey and Jackson Foundation",Indore,22.688235277406466,75.89285695073424,Environment,"children, women",False,190,0.768448674710111,001-676-204-7558x1333
NGO00202,Hall-Lane Foundation,Nagpur,21.104517127684858,79.1388405130281,Education,"elderly, women",False,111,0.6501037560644908,419-415-4464x39096
NGO00203,"Mcdonald, Ramirez and Ray Foundation",Ahmedabad,23.019474294919434,72.64950049746957,Disability_Support,disabled,False,56,0.7625264449113106,593.858.6943x31883
NGO00204,Foster and Sons Foundation,Indore,22.761560186413828,75.8602494283702,Poverty_Alleviation,children,False,417,0.6875424324990891,(296)789-9323x01053
NGO00205,Neal Ltd Foundation,Kolkata,22.63223416052357,88.42122261224358,Healthcare,children,False,369,0.8847246279931597,001-694-494-4932x6488
NGO00206,Torres Group Foundation,Jaipur,26.99093553066898,75.78773622830782,Healthcare,disabled,False,258,0.708133119109409,987-324-2284x376
NGO00207,"Jenkins, Smith and Rose Foundation",Hyderabad,17.348615308885627,78.41692203697295,Poverty_Alleviation,"rural, children",False,68,0.8900688402322297,+1-464-332-9236x828
NGO00208,"Padilla, Stephens and Logan Foundation",Pune,18.459246585939116,73.83981190642467,Disability_Support,"disabled, women",False,69,0.7570246174468731,5512765407
NGO00209,"Fischer, Arnold and Beck Foundation",Lucknow,26.883946656019287,80.85303908998424,Elderly_Care,women,False,384,0.632499316678921,782-411-6592
NGO00210,"Fisher, Carson and Bell Foundation",Pune,18.43546882351463,73.94602774544299,Disability_Support,"elderly, women",True,449,0.7258517334178527,239.966.0428x29952
NGO00211,"Perez, Hudson and Reed Foundation",Mumbai,19.008025648036927,72.77924605346807,Environment,"elderly, women",True,92,0.8476743019512593,211-875-7393
NGO00212,Hester-Cohen Foundation,Mumbai,19.034385994214617,72.88673470144653,Environment,"children, elderly",False,120,0.8810294365192973,(812)562-2753
NGO00213,"Mcpherson, Bennett and Howell Foundation",Indore,22.68476708790083,75.91406803823459,Child_Welfare,women,False,265,0.823775351977125,001-946-776-7450x57365
NGO00214,"Arroyo, Bennett and Chen Foundation",Ahmedabad,23.106705903210763,72.57842135600012,Education,children,False,124,0.6482802350904415,(976)648-2885x046
NGO00215,Best-Buchanan Foundation,Jaipur,26.994199598874562,75.76450620980525,Environment,children,False,358,0.7394099898287672,4963971249
NGO00216,Bond Inc Foundation,Nagpur,21.094022089537045,79.03267828710241,Child_Welfare,"women, elderly",False,118,0.7717955385083459,+1-397-535-3442x325
NGO00217,"Scott, Hill and Acevedo Foundation",Indore,22.70329815285705,75.76538578372892,Education,disabled,False,486,0.6504191776931227,001-393-720-7076x121
NGO00218,"Lee, Ramirez and Lopez Foundation",Hyderabad,17.406661805620715,78.46437863607677,Elderly_Care,"women, rural",False,264,0.9277715963590633,001-828-745-3628x5072
NGO00219,Johnson-Cochran Foundation,Delhi,28.596164539364654,77.22956894935727,Child_Welfare,disabled,False,446,0.923699001207865,(405)220-7914
NGO00220,Nixon Group Foundation,Indore,22.758665881290515,75.90592140832592,Rural_Development,"children, disabled",False,416,0.7720356621193771,(507)550-5298x1090
NGO00221,Henderson Group Foundation,Kanpur,26.50370464775653,80.36545120503972,Child_Welfare,women,False,215,0.9789257886062244,001-502-318-4401x22447
NGO00222,Davidson and Sons Foundation,Hyderabad,17.320559667713052,78.39694790822928,Environment,"elderly, rural",False,405,0.7678826663681901,+1-441-643-3373
NGO00223,Leonard-Chang Foundation,Pune,18.464265636806182,73.80827285072897,Disaster_Relief,"women, elderly",True,324,0.9764386811410255,9779341240
NGO00224,"Fisher, Harris and Lawrence Foundation",Hyderabad,17.378709389958296,78.56016910094043,Child_Welfare,"women, disabled",True,90,0.8652308979891697,+1-640-752-5872x0406
NGO00225,Roberts-Prince Foundation,Ahmedabad,23.08891241935083,72.48814482662178,Women_Empowerment,"women, elderly",False,245,0.7852508658757062,367.803.0055x060
NGO00226,"Bruce, Anderson and Williams Foundation",Kanpur,26.533173021348478,80.31310878181984,Disaster_Relief,rural,False,313,0.6327007269807184,001-826-916-4973x124
NGO00227,"Crawford, White and Murray Foundation",Pune,18.59417015036023,73.83966959396197,Women_Empowerment,disabled,False,135,0.8619242653354134,596.376.7083
NGO00228,Mcgee PLC Foundation,Jaipur,26.841062007255125,75.77638108571557,Education,women,False,405,0.6654975280364425,(785)897-1636x2541
NGO00229,Green Inc Foundation,Chennai,13.01070784625287,80.30484390514141,Women_Empowerment,elderly,False,246,0.6911027857165382,+1-552-484-8717x286
NGO00230,Miller-Young Foundation,Mumbai,19.136392801004515,72.92835942410981,Child_Welfare,"women, elderly",False,333,0.6856911789579658,3353904219
NGO00231,Green Ltd Foundation,Nagpur,21.05140106389449,79.17455770861024,Rural_Development,"children, elderly",True,90,0.8545720100213028,+1-695-763-6321x21868
NGO00232,Choi-Evans Foundation,Thane,19.291790191077773,72.9729128433811,Education,"elderly, children",False,67,0.6858717861689697,675.663.6218x6276
NGO00233,"Beasley, Lawson and Henry Foundation",Bengaluru,12.886867128433291,77.62566521427652,Healthcare,rural,False,391,0.7770312569849166,794-394-0671x33343
NGO00234,Thompson Inc Foundation,Pune,18.500476135972743,73.78932422317342,Rural_Development,disabled,True,469,0.812093767493118,+1-819-763-1588x6832
NGO00235,Lee Group Foundation,Kanpur,26.502986443348952,80.38074705168745,Disaster_Relief,"elderly, disabled",False,374,0.9398681444054264,001-241-331-4497x52077
NGO00236,"Parrish, Davila and Dixon Foundation",Kolkata,22.536375456841238,88.29916617075361,Poverty_Alleviation,"children, rural",False,272,0.7038652415873718,475-860-4884x387
NGO00237,Wong-Peters Foundation,Mumbai,19.166182297629568,72.81912269470992,Child_Welfare,"rural, elderly",False,292,0.8928768738164949,518.238.7324x0015
NGO00238,Smith-Miller Foundation,Indore,22.752042523580023,75.83842710525049,Poverty_Alleviation,"rural, children",False,450,0.9505662521640741,269-674-8135x8722
NGO00239,Davis-Moore Foundation,Kanpur,26.487584269248632,80.27725164938889,Environment,disabled,False,384,0.8459567143221487,822-862-0214x6541
NGO00240,"Oconnell, Dean and Wagner Foundation",Indore,22.66179385794234,75.85848580154484,Child_Welfare,women,False,208,0.719779741921218,659-571-3219x7579
NGO00241,Miranda Group Foundation,Thane,19.20817317432503,72.97673910395758,Women_Empowerment,women,True,99,0.7470420275533487,276.272.9338x2701
NGO00242,Gutierrez LLC Foundation,Bengaluru,12.90544951948858,77.51631107155453,Elderly_Care,children,False,438,0.7990053867830974,681-335-2718
NGO00243,Campbell Inc Foundation,Chennai,13.094622988470908,80.20394306037406,Disaster_Relief,rural,False,472,0.6591758845308713,(296)797-6980x334
NGO00244,"Smith, Grimes and Becker Foundation",Mumbai,19.018823248682587,72.88805644567883,Healthcare,"children, rural",False,362,0.7439084158748434,+1-434-864-2608
NGO00245,"Fernandez, Buck and Rodriguez Foundation",Thane,19.230886246301022,72.94851529596181,Rural_Development,"rural, children",True,492,0.6597883282040181,+1-874-948-4661x30292
NGO00246,Erickson-Bradley Foundation,Jaipur,26.971512672500456,75.8400208718326,Disaster_Relief,women,False,444,0.9337691316164838,(221)858-0637
NGO00247,Young-Fischer Foundation,Lucknow,26.852003123304325,80.95408530291525,Elderly_Care,"children, elderly",False,111,0.7542342741581451,001-799-341-2576x16704
NGO00248,Ellis PLC Foundation,Jaipur,27.004238697291704,75.68848835116887,Education,"women, children",True,401,0.8103090361401256,+1-548-315-0315x2943
NGO00249,Duncan PLC Foundation,Chennai,13.075446347186265,80.19140871439056,Poverty_Alleviation,elderly,False,118,0.9390968856045538,(778)456-1759
NGO00250,Jarvis-Wood Foundation,Bengaluru,12.980308047546115,77.58932615109693,Rural_Development,elderly,False,156,0.7031827235052309,9327479818
NGO00251,Bartlett-Larson Foundation,Bengaluru,12.975002944777344,77.53393728682538,Child_Welfare,children,False,364,0.9555861291591832,747-533-0104
NGO00252,"Wright, Patterson and Pugh Foundation",Lucknow,26.875047408962804,80.97999032835213,Education,"disabled, children",False,463,0.6280548840336753,(654)401-2519
NGO00253,"Snyder, Martin and Haynes Foundation",Kanpur,26.396669673817094,80.24788302186933,Poverty_Alleviation,"disabled, children",False,426,0.8967069061449268,743.816.2580
NGO00254,Edwards LLC Foundation,Delhi,28.595316994563078,77.23911495822188,Rural_Development,disabled,False,156,0.7497426175376257,001-967-802-5199x202
NGO00255,"Patterson, Walters and Thornton Foundation",Delhi,28.621186079357898,77.25741851851166,Child_Welfare,women,False,53,0.9398274330997977,5142099357
NGO00256,"Myers, Nunez and Johnson Foundation",Lucknow,26.811867118968998,81.00332035848461,Education,"women, disabled",False,449,0.8404528816548114,785.948.0138x2879
NGO00257,Taylor LLC Foundation,Jaipur,26.88877152504437,75.81806767796333,Healthcare,"children, elderly",False,435,0.727664514314295,4545153081
NGO00258,Gibbs and Sons Foundation,Delhi,28.653645384740777,77.1414561648628,Poverty_Alleviation,women,False,457,0.7548630644583851,280-760-3043x420
NGO00259,"Ortega, Park and Bowen Foundation",Nagpur,21.20234714207204,79.13743010076536,Child_Welfare,"rural, disabled",True,151,0.6640787201363363,526-868-8459x317
NGO00260,Conley-Graham Foundation,Jaipur,26.867797915077443,75.75444127817399,Disability_Support,women,False,243,0.9172004228152477,804-212-5230x74047
NGO00261,Taylor-Thornton Foundation,Bengaluru,12.874869333047238,77.58097057314761,Rural_Development,"disabled, children",True,191,0.9756719918314183,454-368-9231
NGO00262,Murphy-Johnson Foundation,Bhopal,23.238908107136297,77.42544359540668,Disaster_Relief,disabled,False,190,0.6523651353188817,(815)900-3259
NGO00263,Nichols-Cook Foundation,Ahmedabad,22.998767163424457,72.6244380405962,Child_Welfare,"elderly, disabled",False,341,0.6518264493147972,(825)897-6687
NGO00264,Johnson PLC Foundation,Thane,19.315699015490875,73.04327268420846,Child_Welfare,"disabled, children",True,276,0.8372721852394219,304.324.2491x4751
NGO00265,Flores PLC Foundation,Thane,19.215805514080998,72.88620390508792,Disability_Support,disabled,False,437,0.8634777937663898,001-675-591-3599
NGO00266,Waters-Hobbs Foundation,Delhi,28.578338690129595,77.1116809628504,Disability_Support,women,False,409,0.7419377589313373,258.700.8009x85350
NGO00267,"Wilson, Carter and Wagner Foundation",Kolkata,22.502519531229513,88.4290947339167,Healthcare,"children, disabled",False,495,0.7516041262808747,+1-970-791-4955x376
NGO00268,Lambert LLC Foundation,Jaipur,26.918296576475882,75.82418980969264,Rural_Development,rural,True,296,0.6882165744544348,(732)844-6533
NGO00269,"Hansen, Ball and Ortiz Foundation",Lucknow,26.893476194654745,80.90313107869872,Environment,disabled,False,57,0.6393095243433152,(545)815-5705x796
NGO00270,"Richardson, Miller and Miranda Foundation",Bengaluru,12.901896422605992,77.57471787146396,Disability_Support,"children, elderly",False,355,0.7692524095592534,001-538-581-1053x248
NGO00271,"Smith, Moore and Morales Foundation",Pune,18.607408839278143,73.86973950423555,Elderly_Care,"elderly, children",True,279,0.826290988217667,+1-794-219-6384x0602
NGO00272,"Watts, Robertson and Ortega Foundation",Jaipur,26.985902648540318,75.76566387464459,Disaster_Relief,"rural, elderly",False,215,0.826917267703596,001-390-318-9402x343
NGO00273,"Fisher, Baker and Gross Foundation",Bhopal,23.228052697869774,77.40616285923619,Disaster_Relief,"children, rural",False,217,0.9756894908673247,+1-461-290-0271x41160
NGO00274,"Kirby, Collins and Mcgee Foundation",Hyderabad,17.31828403710449,78.5655671217517,Women_Empowerment,disabled,False,333,0.8920666299063045,9942763839
NGO00275,Wong-Beck Foundation,Ahmedabad,22.996276924474802,72.5301604057631,Poverty_Alleviation,elderly,False,229,0.8140840041257337,(504)825-4934x2572
NGO00276,Friedman-Alexander Foundation,Lucknow,26.869441296369914,80.86010155930305,Environment,children,False,62,0.6695914411972725,(405)501-9474
NGO00277,"Leach, Lawrence and Ward Foundation",Mumbai,18.993856215255832,72.85518832347105,Rural_Development,elderly,False,169,0.8045230048182719,+1-985-578-0307x2953
NGO00278,Foster Inc Foundation,Ahmedabad,23.05992450407196,72.57111725747824,Disability_Support,elderly,False,288,0.7548873668562288,001-621-809-6585
NGO00279,Williams-Christian Foundation,Bhopal,23.28408921747515,77.39781126487291,Child_Welfare,disabled,False,187,0.7386008311871197,537.998.5147
NGO00280,"Gordon, Martin and Lester Foundation",Ahmedabad,23.0756704608074,72.54722786315452,Disability_Support,"women, disabled",False,444,0.8624337760573142,445-491-5859
NGO00281,Higgins Inc Foundation,Nagpur,21.05718958973969,79.06306511292257,Education,rural,False,372,0.6233120720258054,001-737-712-4674x138
NGO00282,Murillo PLC Foundation,Thane,19.22529334113308,72.90418789090667,Women_Empowerment,children,True,413,0.8997342098226633,721.581.6785
NGO00283,Griffin Group Foundation,Chennai,13.001348983844272,80.22340229012978,Environment,"rural, women",False,251,0.7579997825993562,+1-594-229-9269x748
NGO00284,Barker-Taylor Foundation,Indore,22.739019603122074,75.85548722337526,Rural_Development,women,False,240,0.6084910748311907,001-842-852-6086x6853
NGO00285,Oneal-Oneal Foundation,Ahmedabad,22.956216400699525,72.55026815861886,Child_Welfare,elderly,False,270,0.7121867348310762,(774)688-3314
NGO00286,Hayes Ltd Foundation,Indore,22.80360016694993,75.93924506862587,Healthcare,"disabled, rural",False,269,0.6886366422925684,(514)694-5839
NGO00287,Mueller-Ramos Foundation,Chennai,13.019505972936493,80.36157106906498,Environment,"women, children",True,498,0.6380047045354916,524.998.3835x87341
NGO00288,"Jefferson, Decker and Schwartz Foundation",Bengaluru,13.003634528329393,77.65352535820536,Women_Empowerment,"disabled, elderly",False,382,0.6420823856726505,834-629-7247
NGO00289,King-Ramirez Foundation,Chennai,13.08346387406571,80.2618515405723,Education,children,False,298,0.6013704457204554,001-914-555-7555x33323
NGO00290,"Harris, Floyd and Cole Foundation",Jaipur,26.835258936228477,75.74551577627513,Disability_Support,children,False,484,0.9673136970604014,524.942.0642x738
NGO00291,Thomas Inc Foundation,Lucknow,26.76360914452248,80.85504885380357,Women_Empowerment,"rural, disabled",False,454,0.8726399715212363,458-467-2348
NGO00292,Hodges Ltd Foundation,Jaipur,26.86640049622424,75.7578536931714,Environment,"women, rural",False,251,0.762770108322879,+1-535-651-3151x3639
NGO00293,"Thomas, Schwartz and Sanford Foundation",Jaipur,26.89801857532499,75.85581767588674,Women_Empowerment,disabled,False,252,0.7280151465011004,001-216-315-6653
NGO00294,Williams-Robertson Foundation,Bengaluru,13.048355491641718,77.51629966901409,Education,women,False,269,0.696318350991952,293.440.6842x96431
NGO00295,Morrow Inc Foundation,Nagpur,21.06501519512767,79.15508999146955,Rural_Development,elderly,False,494,0.8054344160623477,+1-436-905-3100x877
NGO00296,Lopez-Glover Foundation,Bengaluru,13.033449167350698,77.65872511861343,Disaster_Relief,women,False,313,0.9180978106797828,8022519109
NGO00297,Wilkerson and Sons Foundation,Kanpur,26.495720656718976,80.28228165307348,Healthcare,women,False,222,0.7109474450473301,722.702.7437x790
NGO00298,Perez Ltd Foundation,Hyderabad,17.382978828426168,78.4624381326666,Education,"elderly, disabled",True,356,0.7489196899556471,(340)887-2428x2433
NGO00299,Kirk Inc Foundation,Jaipur,26.851953525523506,75.85116922974436,Disability_Support,rural,False,422,0.6012817185492111,+1-982-616-6888x086
NGO00300,Rosales PLC Foundation,Bengaluru,12.989689337652395,77.52709010556893,Environment,"children, women",False,233,0.9434154697420469,+1-338-651-7812x831
NGO00301,"Rojas, Mclean and Walker Foundation",Jaipur,26.969272789088233,75.74114663571487,Elderly_Care,"children, rural",False,76,0.8084805820607811,339-418-9009
NGO00302,Adams Inc Foundation,Ahmedabad,23.021706577988283,72.53113679676282,Women_Empowerment,"rural, disabled",False,308,0.6408114010026303,001-280-923-3205
NGO00303,Martinez Group Foundation,Hyderabad,17.2938590861994,78.50451203070506,Elderly_Care,women,False,181,0.6001176981277022,792.351.1905
NGO00304,Wright Ltd Foundation,Ahmedabad,22.929368676870645,72.60204625376137,Education,"children, disabled",False,420,0.8916525442502383,+1-385-526-1708
NGO00305,Lopez PLC Foundation,Jaipur,26.919946514156642,75.85871683556284,Rural_Development,women,True,469,0.8884545653304903,504-755-3126x01074
NGO00306,Cervantes-Avila Foundation,Mumbai,19.047834717575753,72.85437032685304,Poverty_Alleviation,disabled,True,369,0.729067701106443,001-703-224-7488x74856
NGO00307,Peters-Olsen Foundation,Indore,22.68933625779699,75.79364938026765,Education,women,True,235,0.6841580615521106,+1-612-247-0182
NGO00308,Wallace-Davis Foundation,Delhi,28.605263265241266,77.27417068686779,Disability_Support,"disabled, children",False,237,0.7013854371950554,677-208-2975
NGO00309,"Farmer, Johnson and Lewis Foundation",Bengaluru,13.049238845169633,77.63349594839067,Child_Welfare,"elderly, rural",False,247,0.6688106668770176,801.587.0067x444
NGO00310,Lewis PLC Foundation,Kanpur,26.48128082119195,80.38083780432756,Education,"disabled, children",False,79,0.9722828636456148,7112556010
NGO00311,Johnson Ltd Foundation,Jaipur,26.832812357027567,75.73387279795817,Rural_Development,"children, elderly",False,332,0.8454549902243564,001-934-397-6989x17352
NGO00312,"Lane, Jones and Stephens Foundation",Nagpur,21.11076456302784,79.14601803031928,Poverty_Alleviation,disabled,False,235,0.9081861218998093,625-913-0998
NGO00313,Welch-Owen Foundation,Indore,22.6616924434284,75.83090267836802,Disaster_Relief,women,False,455,0.6676903868587459,367.648.5364x298
NGO00314,Mccarty Inc Foundation,Kanpur,26.436891821270244,80.2542945940974,Disability_Support,"rural, women",False,129,0.8718342207500781,+1-812-455-4791x5595
NGO00315,Marks and Sons Foundation,Delhi,28.659211757444854,77.25120454352046,Environment,"disabled, rural",False,458,0.929837694667722,(746)882-8981x5039
NGO00316,"Williamson, Torres and Cook Foundation",Hyderabad,17.457335597238902,78.41311575646947,Education,"rural, women",True,286,0.9278640129689163,(203)791-4676x07061
NGO00317,"Blankenship, Baker and Smith Foundation",Chennai,13.07317483540466,80.19623332699646,Healthcare,women,False,460,0.6256504669715073,001-933-699-0209x19572
NGO00318,Bradley and Sons Foundation,Thane,19.305078687629972,72.94271774945891,Elderly_Care,rural,True,498,0.6569301886975192,+1-588-856-5097
NGO00319,Robinson Ltd Foundation,Lucknow,26.85797429928908,80.94500549857338,Women_Empowerment,rural,True,299,0.9233444024173798,412-287-8889x4379
NGO00320,"Davis, Black and Wood Foundation",Ahmedabad,23.121569759285446,72.53669938950328,Disability_Support,"children, rural",False,389,0.6692790629655829,613.772.1285
NGO00321,"Walker, Ward and Newman Foundation",Nagpur,21.205778260853766,79.17326561077283,Poverty_Alleviation,"children, rural",False,111,0.8032638179921221,+1-301-504-6882x041
NGO00322,Dalton-Wright Foundation,Lucknow,26.81162002145593,80.93001167973263,Education,"elderly, women",True,450,0.745012208069521,707.217.9519x408
NGO00323,Murray and Sons Foundation,Delhi,28.54999660161363,77.25901681498974,Child_Welfare,disabled,False,334,0.7303132515713097,001-553-477-6322x16387
NGO00324,Taylor-Grant Foundation,Bengaluru,12.971652901495492,77.66548459206552,Healthcare,disabled,True,237,0.6156052220237124,364.435.9243
NGO00325,Weaver-Cooper Foundation,Jaipur,26.839984597952743,75.88366344199297,Women_Empowerment,"elderly, children",True,98,0.8377923777311443,+1-829-453-4881
NGO00326,Scott-Williams Foundation,Pune,18.461280754953105,73.80595314479616,Education,women,False,436,0.610203742532974,723.993.5277x15486
NGO00327,"Martin, Williams and Keith Foundation",Pune,18.53555001670406,73.92113658116335,Child_Welfare,"disabled, women",False,478,0.6055588448979266,(289)854-7527
NGO00328,Poole Ltd Foundation,Kolkata,22.53014930251028,88.46050303125006,Disaster_Relief,disabled,False,53,0.9375781994644803,3379779610
NGO00329,Smith LLC Foundation,Bengaluru,12.898569272503746,77.54586254265219,Women_Empowerment,women,False,77,0.7656987038363186,(814)731-3425
NGO00330,"Duncan, Frank and Reese Foundation",Kolkata,22.590467675590112,88.29232139196652,Women_Empowerment,"children, elderly",False,415,0.6191584621394643,8557557390
NGO00331,"Ramirez, Willis and Smith Foundation",Indore,22.642760977869482,75.8246330019969,Child_Welfare,"rural, disabled",False,243,0.6306748557415075,4752573317
NGO00332,Keith-Hamilton Foundation,Nagpur,21.0577088276005,79.0993014704654,Women_Empowerment,"disabled, elderly",False,477,0.8070518480285793,485.624.9248x43777
NGO00333,Jenkins LLC Foundation,Nagpur,21.10795838250693,79.1081888582809,Environment,"elderly, children",False,91,0.9251373351468333,2628446034
NGO00334,Johnson-Harris Foundation,Hyderabad,17.349566477887297,78.39988817761186,Environment,"disabled, elderly",False,494,0.8446213741833537,001-247-302-3215
NGO00335,Yoder Ltd Foundation,Indore,22.73303271185665,75.81880623326897,Rural_Development,"elderly, disabled",False,442,0.749522609223678,700.728.2086
NGO00336,Vargas LLC Foundation,Mumbai,19.1405488062079,72.96705985555916,Poverty_Alleviation,"women, disabled",False,180,0.9667995102828191,001-852-833-2669x1300
NGO00337,Berry-Hill Foundation,Bengaluru,12.871666031851897,77.58905269215904,Healthcare,"disabled, children",True,327,0.7233118166356036,001-722-822-0446x496
NGO00338,Cole Ltd Foundation,Thane,19.127232005775443,72.94512485333924,Poverty_Alleviation,elderly,False,110,0.9163546240401812,370-539-3886
NGO00339,Fuller and Sons Foundation,Thane,19.316973500176417,73.07175966293204,Rural_Development,"elderly, children",False,227,0.8670256324705481,503-547-2335
NGO00340,Davis-Long Foundation,Hyderabad,17.317693587621257,78.43784646535471,Elderly_Care,"children, rural",False,353,0.8082525674442053,(480)920-0896x76039
NGO00341,Duran Group Foundation,Chennai,13.144675283007714,80.28759398632893,Rural_Development,"women, rural",True,118,0.7367853794555991,+1-517-712-9455x277
NGO00342,"Doyle, Martin and Turner Foundation",Ahmedabad,22.974397604647578,72.6104906246777,Education,children,False,257,0.9422249222387393,001-775-629-3800
NGO00343,Allen-Hanson Foundation,Ahmedabad,23.090705527551485,72.62376261937517,Disability_Support,elderly,True,283,0.9668670328481742,(231)353-7392
NGO00344,"Roberts, Fisher and Smith Foundation",Mumbai,18.986675098835452,72.91540243768192,Disaster_Relief,"children, rural",False,253,0.9665805114497998,643-521-2007
NGO00345,Williams-Fisher Foundation,Mumbai,19.152417095774315,72.84797857776891,Elderly_Care,"disabled, women",False,445,0.6941927174831013,+1-265-246-9059x1137
NGO00346,"Edwards, Shaffer and Mosley Foundation",Thane,19.29647152290154,73.07570160856959,Healthcare,elderly,False,209,0.9614211091913928,222-651-1115
NGO00347,Cruz-White Foundation,Bhopal,23.278963909156577,77.45062626958737,Poverty_Alleviation,"women, disabled",False,111,0.7793364128514543,+1-215-338-4199x886
NGO00348,Walker Ltd Foundation,Pune,18.54949368510363,73.76565447450362,Elderly_Care,women,False,409,0.9225396633408791,(612)616-7954x62046
NGO00349,Bell Ltd Foundation,Lucknow,26.75598976345715,80.87790830711833,Education,"rural, women",False,414,0.7295556345193943,001-993-314-6272x302
NGO00350,Trevino-King Foundation,Pune,18.483718890681956,73.94930815654713,Disability_Support,children,False,282,0.7446151305199422,+1-651-560-5215x224
NGO00351,Jackson-Davis Foundation,Indore,22.66103629437889,75.78950502615328,Rural_Development,women,False,396,0.7812240617022645,(486)625-1655
NGO00352,Cook-Keller Foundation,Lucknow,26.807931858493223,80.87591748552428,Child_Welfare,"rural, disabled",False,244,0.9665404706046281,500.310.7484x6477
NGO00353,"Reeves, Tucker and Taylor Foundation",Ahmedabad,22.949120307719724,72.64133492362691,Disability_Support,rural,True,231,0.814976606310831,+1-817-741-1819x140
NGO00354,Davis-Wright Foundation,Mumbai,19.117137529290478,72.80809333736843,Disaster_Relief,children,False,117,0.8286346082701657,(390)892-3871x2701
NGO00355,Brown Group Foundation,Nagpur,21.123436200209138,79.0724459467371,Disability_Support,disabled,False,433,0.6191379396174904,5284506109
NGO00356,"Sandoval, Jones and Pierce Foundation",Kolkata,22.52603690343414,88.30742280488977,Disability_Support,"elderly, children",True,135,0.7755593702617004,(604)964-6012x91950
NGO00357,Miller and Sons Foundation,Lucknow,26.83663233262258,80.90228597231471,Disability_Support,"disabled, women",False,352,0.9166675357919962,+1-740-238-2183
NGO00358,Perkins and Sons Foundation,Lucknow,26.858580423179646,80.85535526788576,Healthcare,elderly,False,50,0.6213596319891644,001-229-942-0084x879
NGO00359,"Adams, Salazar and Baker Foundation",Delhi,28.583628895671144,77.22574804505484,Rural_Development,"rural, women",False,91,0.7099906938356604,877.349.6932
NGO00360,"Day, Brooks and Miller Foundation",Chennai,13.06253615299778,80.28933835151159,Disability_Support,"rural, children",False,225,0.8723317188908049,6923037568
NGO00361,Harrison PLC Foundation,Thane,19.308654656881927,73.01781605429055,Elderly_Care,"elderly, women",False,254,0.9592360910934823,981.650.3549x5956
