DonationID,DonorID,Type,Subtype,Size,Condition_Donor,Condition_System,Season,Quantity,Location_City,Latitude,Longitude,Timestamp_Submitted,Timestamp_PickedUp,Timestamp_Delivered,Matched_NGO_ID,AdminDecision,Proof_Type,Proof_Evidence
DON00001812,D001492,saree,synthetic-saree,S,Gently Worn,Used,Summer,4,Thane,19.211418238863228,72.95256764329005,2025-09-06 06:54:15,2025-09-15 06:54:15,2025-09-19 06:54:15,NGO00145,AutoApproved,OTP,True
DON00001813,D000411,footwear,shoes,XL,Used,Used,Summer,8,Kolkata,22.540153994899516,88.38396515276133,2024-12-30 11:02:40,,,,AutoApproved,QR,True
DON00001814,D000086,dress,formal-dress,M,Gently Worn,Gently Worn,Summer,4,Bhopal,23.254079714399474,77.38680882816504,2025-08-29 01:31:37,,,,AutoApproved,NGOReceipt,True
DON00001815,D001779,saree,silk-saree,M,New,New,Winter,7,Delhi,28.64493993870203,77.24053457582211,2023-12-18 15:45:11,2023-12-22 15:45:11,2023-12-28 15:45:11,NGO00381,AutoApproved,NGOReceipt,False
DON00001816,D001218,jacket,winter-jacket,Free,Gently Worn,Gently Worn,Winter,74,Thane,19.223675951408396,73.02391956756244,2024-11-12 13:31:27,2024-11-19 13:31:27,2024-11-23 13:31:27,NGO00181,AutoApproved,Geo,False
DON00001817,D000406,dress,casual-dress,L,Gently Worn,Used,Summer,8,Chennai,13.06894832943037,80.29851710159592,2024-03-22 12:57:44,2024-03-28 12:57:44,2024-03-31 12:57:44,NGO00155,AutoApproved,QR,False
DON00001818,D000092,dress,ethnic-dress,L,Gently Worn,Gently Worn,Winter,1,Nagpur,21.167299313777615,79.05031386857723,2024-02-19 08:55:42,2024-02-25 08:55:42,2024-02-27 08:55:42,NGO00036,AutoApproved,Photo,
DON00001819,D000453,jacket,blazer,L,Used,Used,Winter,184,Bhopal,23.228985660763882,77.42647222558385,2023-12-06 21:10:12,2023-12-08 21:10:12,2023-12-13 21:10:12,NGO00276,AutoApproved,OTP,True
DON00001820,D001018,saree,cotton-saree,S,New,New,All,19,Chennai,13.03632246769139,80.27659166191538,2024-10-09 11:09:30,2024-10-10 11:09:30,2024-10-15 11:09:30,NGO00236,AutoApproved,QR,False
DON00001821,D000302,shirt,polo,XL,Used,Used,Winter,4,Jaipur,26.892700183051115,75.75743364630125,2023-12-16 02:58:00,2023-12-23 02:58:00,,NGO00023,AutoApproved,NGOReceipt,True
DON00001822,D000721,jacket,hoodie,L,Gently Worn,Gently Worn,Summer,9,Indore,22.748409070618948,75.85334343696252,2025-09-19 19:39:46,2025-09-28 19:39:46,2025-10-03 19:39:46,NGO00229,ManualApproved,OTP,True
DON00001823,D000065,dress,formal-dress,XL,Gently Worn,Gently Worn,All,7,Chennai,13.053568440291587,80.29861241420889,2024-06-11 06:45:18,,,,AutoApproved,QR,True
DON00001824,D001340,footwear,slippers,L,Gently Worn,Gently Worn,Winter,2,Kolkata,22.5929595234256,88.38232052673233,2025-06-23 18:49:12,2025-06-26 18:49:12,,NGO00312,AutoApproved,QR,True
DON00001825,D001917,shirt,polo,L,Used,Gently Worn,Winter,7,Indore,22.693881470607504,75.88667353917766,2025-03-26 20:24:53,2025-03-31 20:24:53,,NGO00376,AutoApproved,NGOReceipt,True
DON00001826,D000884,dress,ethnic-dress,M,Used,Used,Summer,4,Lucknow,26.85818251359908,80.93066095184302,2025-01-29 11:27:12,,,,AutoApproved,NGOReceipt,False
DON00001827,D001412,blanket,woolen-blanket,XL,Gently Worn,Gently Worn,Summer,7,Kolkata,22.595703537265365,88.32743251871692,2024-01-18 03:13:43,2024-01-19 03:13:43,2024-01-21 03:13:43,NGO00433,AutoApproved,Photo,True
DON00001828,D000034,saree,cotton-saree,S,Gently Worn,Gently Worn,All,6,Chennai,13.070402954643003,80.2838744123617,2024-12-03 07:05:48,,,,AutoApproved,Photo,True
DON00001829,D001561,jacket,blazer,L,Used,Used,Summer,4,Mumbai,19.10134999481392,72.8794942822767,2025-02-21 21:23:42,2025-03-02 21:23:42,2025-03-07 21:23:42,NGO00449,AutoApproved,OTP,True
DON00001830,D000731,footwear,sandals,L,Gently Worn,Gently Worn,All,7,Chennai,13.116675382861633,80.24263712849992,2024-02-27 15:07:15,2024-03-03 15:07:15,2024-03-09 15:07:15,NGO00327,ManualApproved,Photo,True
DON00001831,D000670,saree,synthetic-saree,L,Used,Used,All,9,Thane,19.26522379991469,73.007980236594,2023-10-12 17:45:21,2023-10-15 17:45:21,,NGO00137,AutoApproved,OTP,True
DON00001832,D001335,saree,cotton-saree,S,Used,Dirty,All,3,Jaipur,26.901705997697505,75.77234241399984,2025-04-18 04:44:05,,,,AutoRejected,QR,True
DON00001833,D000710,saree,synthetic-saree,M,Gently Worn,Gently Worn,All,6,Jaipur,26.866536888610828,75.79234567510012,2025-04-15 08:10:29,2025-04-23 08:10:29,,NGO00108,ManualApproved,QR,True
DON00001834,D000930,shirt,formal-shirt,S,New,New,All,22,Kolkata,22.587739726541677,88.37951906292433,2024-10-03 14:13:22,,,,AutoApproved,OTP,True
DON00001835,D000362,shirt,t-shirt,Free,New,New,Winter,5,Bengaluru,12.933768058479307,77.64092094692691,2024-12-03 20:23:55,2024-12-11 20:23:55,2024-12-13 20:23:55,NGO00080,ManualApproved,QR,True
DON00001836,D000371,jacket,blazer,S,New,New,All,6,Kanpur,26.456675926404074,80.35636022276753,2024-10-03 13:47:24,,,,ManualApproved,Photo,True
DON00001837,D000252,dress,ethnic-dress,XL,Gently Worn,Gently Worn,Winter,6,Kolkata,22.54967013502534,88.31581081682322,2025-01-27 07:29:32,,,,AutoApproved,,True
DON00001838,D001926,saree,cotton-saree,M,New,New,Summer,7,Pune,18.472311855333718,73.88770596057167,2024-03-23 06:00:30,2024-03-25 06:00:30,2024-03-26 06:00:30,NGO00497,AutoApproved,Geo,True
DON00001839,D001005,saree,cotton-saree,L,Gently Worn,Gently Worn,All,27,Mumbai,19.030581195644416,72.89402694953185,2024-01-25 17:47:36,2024-01-28 17:47:36,,NGO00478,AutoApproved,NGOReceipt,True
DON00001840,D001891,saree,synthetic-saree,XL,Used,Gently Worn,Summer,3,Pune,18.56390140982462,73.86105962380088,2024-09-20 09:35:52,2024-09-25 09:35:52,,NGO00221,AutoApproved,OTP,False
DON00001841,D000079,dress,formal-dress,L,Gently Worn,Used,All,10,Indore,22.687341804554073,75.90674392468861,2024-05-11 17:22:40,2024-05-20 17:22:40,2024-05-26 17:22:40,NGO00445,AutoApproved,Photo,True
DON00001842,D000140,footwear,shoes,XL,Used,Used,All,4,Kolkata,22.52288827960163,88.33424460972894,2025-07-10 21:46:32,2025-07-12 21:46:32,2025-07-18 21:46:32,NGO00144,AutoApproved,Geo,False
DON00001843,D000495,dress,ethnic-dress,L,Used,Used,All,1,Lucknow,26.802082039788772,80.90028397870731,2025-08-01 12:42:47,,,,AutoApproved,NGOReceipt,True
DON00001844,D000263,pants,jeans,XL,Gently Worn,Used,Winter,8,Thane,19.173816834807145,72.93356584105142,2024-02-13 08:45:28,,,,AutoApproved,NGOReceipt,False
DON00001845,D001683,pants,jeans,M,Gently Worn,Gently Worn,All,9,Nagpur,21.112498457562083,79.07022119425267,2024-01-21 14:11:12,2024-01-29 14:11:12,2024-02-02 14:11:12,NGO00156,ManualApproved,Photo,
DON00001846,D000273,shirt,polo,M,Gently Worn,Gently Worn,Summer,2,Jaipur,26.96148612499715,75.75720069736208,2025-07-18 22:39:08,2025-07-27 22:39:08,2025-07-28 22:39:08,NGO00349,AutoApproved,NGOReceipt,False
DON00001847,D001055,jacket,winter-jacket,S,Gently Worn,Torn,Winter,3,Kolkata,22.525644418689467,88.32256091664696,2025-05-23 16:26:06,2025-05-29 16:26:06,2025-05-31 16:26:06,NGO00109,AutoRejected,Photo,True
DON00001848,D000504,blanket,cotton-blanket,L,New,New,All,7,Indore,22.69085682489529,75.87613246799167,2024-05-07 03:55:40,,,,AutoApproved,OTP,True
DON00001849,D000835,pants,track-pants,S,Gently Worn,Gently Worn,Summer,100,Nagpur,21.152499653298072,79.10377782951896,2025-03-03 17:08:30,,,,AutoApproved,Geo,True
DON00001850,D001597,dress,formal-dress,Free,Used,Used,All,38,Kolkata,22.556662256634322,88.35243800984388,2023-10-11 01:38:46,2023-10-17 01:38:46,2023-10-20 01:38:46,NGO00288,AutoApproved,OTP,True
DON00001851,D000806,pants,track-pants,M,Gently Worn,Gently Worn,Winter,1,Chennai,13.057929194595802,80.29027253743523,2024-06-24 04:24:07,2024-07-02 04:24:07,2024-07-07 04:24:07,NGO00446,AutoApproved,QR,True
DON00001852,D000486,jacket,cardigan,L,Gently Worn,Gently Worn,Winter,3,Thane,19.24832566363128,72.95122703790187,2024-04-15 04:04:38,2024-04-18 04:04:38,2024-04-23 04:04:38,NGO00159,AutoApproved,Geo,False
DON00001853,D000053,shirt,kurta,L,Gently Worn,Dirty,Summer,10,Delhi,28.61019938455284,77.19272529114856,2024-08-06 18:48:16,2024-08-12 18:48:16,2024-08-18 18:48:16,NGO00469,AutoRejected,OTP,True
DON00001854,D001570,jacket,winter-jacket,XL,Used,Torn,Winter,18,Ahmedabad,22.989242586764078,72.61033587189675,2023-11-20 03:59:05,2023-11-26 03:59:05,2023-11-27 03:59:05,NGO00481,AutoRejected,NGOReceipt,True
DON00001855,D001329,saree,silk-saree,M,Used,Torn,Summer,4,Nagpur,21.098299167772065,79.04388195634284,2024-12-07 04:24:20,2024-12-13 04:24:20,2024-12-14 04:24:20,NGO00406,AutoRejected,Photo,True
DON00001856,D000109,pants,track-pants,L,Used,Gently Worn,Summer,1,Bhopal,23.282997222662292,77.4278284203368,2025-05-11 11:09:03,2025-05-13 11:09:03,2025-05-18 11:09:03,NGO00410,AutoApproved,Geo,True
DON00001857,D001373,footwear,slippers,Free,Used,Used,Summer,2,Mumbai,19.09196037903633,72.88644578591295,2023-12-24 21:06:54,2023-12-27 21:06:54,2023-12-29 21:06:54,NGO00048,AutoApproved,QR,True
DON00001858,D000025,jacket,hoodie,S,Used,Used,All,8,Thane,19.240532869021322,73.02572770430888,2023-11-06 03:08:41,2023-11-08 03:08:41,2023-11-11 03:08:41,NGO00491,AutoApproved,Photo,True
DON00001859,D001242,footwear,slippers,S,New,New,All,8,Jaipur,26.92687928702223,75.76328069149108,2024-01-03 01:37:08,,,,AutoApproved,NGOReceipt,True
DON00001860,D000423,blanket,cotton-blanket,Free,Used,Gently Worn,Winter,4,Ahmedabad,23.003879180332266,72.57856627246545,2023-10-03 20:11:31,,,,AutoApproved,Photo,True
DON00001861,D000928,dress,casual-dress,L,Gently Worn,Gently Worn,Summer,1,Kanpur,26.45140701274764,80.30418102625438,2023-10-06 11:15:18,,,,AutoApproved,QR,True
DON00001862,D001155,pants,shorts,L,Used,Used,Winter,10,Thane,19.20336028661824,73.02274837691196,2025-04-04 19:15:42,2025-04-09 19:15:42,2025-04-14 19:15:42,NGO00238,AutoApproved,QR,True
DON00001863,D000417,shirt,kurta,L,New,New,Summer,8,Nagpur,21.120919936453372,79.06197263716025,2023-11-06 00:26:31,,,,AutoApproved,Geo,
DON00001864,D001105,shirt,formal-shirt,XL,Used,Used,All,73,Hyderabad,17.36454863637672,78.4470189782123,2025-07-03 04:12:05,2025-07-10 04:12:05,2025-07-11 04:12:05,NGO00213,AutoApproved,Geo,True
DON00001865,D001159,saree,cotton-saree,L,Gently Worn,Gently Worn,All,4,Lucknow,26.818157411897392,80.961973985624,2025-04-01 15:51:38,2025-04-09 15:51:38,,NGO00114,AutoApproved,OTP,
DON00001866,D000517,footwear,shoes,XL,Used,Torn,Summer,2,Lucknow,26.885070843028263,80.92937807477604,2024-02-01 00:50:26,2024-02-04 00:50:26,2024-02-07 00:50:26,NGO00153,AutoRejected,QR,False
DON00001867,D000046,jacket,blazer,L,Gently Worn,Gently Worn,Summer,3,Kanpur,26.405526032988103,80.33251626522811,2024-12-09 15:23:40,2024-12-14 15:23:40,2024-12-19 15:23:40,NGO00142,AutoApproved,QR,True
DON00001868,D000374,saree,silk-saree,M,New,New,All,4,Chennai,13.127733080743587,80.23893106859062,2025-09-13 18:49:14,2025-09-16 18:49:14,2025-09-22 18:49:14,NGO00053,AutoApproved,Photo,True
DON00001869,D001599,blanket,cotton-blanket,S,Gently Worn,Gently Worn,Summer,2,Thane,19.268170866093534,72.96145813026781,2025-05-26 11:28:37,2025-05-27 11:28:37,2025-05-30 11:28:37,NGO00042,AutoApproved,Photo,
DON00001870,D000353,dress,ethnic-dress,L,Used,Gently Worn,Summer,3,Thane,19.257224752929126,72.9576577146809,2023-12-29 18:37:08,2024-01-03 18:37:08,2024-01-06 18:37:08,NGO00137,AutoApproved,Geo,
DON00001871,D000655,jacket,winter-jacket,M,Gently Worn,Gently Worn,All,2,Nagpur,21.11404418810347,79.08564782108613,2025-06-12 16:16:21,2025-06-15 16:16:21,2025-06-19 16:16:21,NGO00238,ManualApproved,OTP,True
DON00001872,D000516,shirt,formal-shirt,M,Used,Gently Worn,All,1,Bhopal,23.29123829139508,77.44810529156331,2025-06-02 13:58:37,2025-06-03 13:58:37,,NGO00115,AutoApproved,Photo,True
DON00001873,D001721,dress,formal-dress,S,Used,Used,Summer,2,Chennai,13.071901407439976,80.26825030879276,2024-02-14 06:03:50,,,,AutoApproved,Photo,True
DON00001874,D001127,footwear,boots,XL,Gently Worn,Gently Worn,All,7,Nagpur,21.19047063071172,79.04390868186748,2024-06-29 17:52:45,2024-07-08 17:52:45,2024-07-14 17:52:45,NGO00282,ManualApproved,Photo,True
DON00001875,D000716,dress,ethnic-dress,L,Used,Dirty,Winter,4,Pune,18.49192216211136,73.87678488256105,2023-10-22 18:26:10,2023-10-29 18:26:10,2023-11-03 18:26:10,NGO00084,AutoRejected,Geo,True
DON00001876,D001911,shirt,t-shirt,M,New,New,Summer,3,Delhi,28.628295477208805,77.23532060297542,2025-03-21 01:07:26,2025-03-24 01:07:26,2025-03-30 01:07:26,NGO00118,AutoApproved,Geo,True
DON00001877,D000133,blanket,woolen-blanket,L,Used,Dirty,Summer,1,Bengaluru,12.973829295798703,77.55794764848099,2024-11-15 18:15:03,2024-11-18 18:15:03,2024-11-20 18:15:03,NGO00059,AutoRejected,OTP,True
DON00001878,D001775,pants,trousers,L,Used,Used,All,2,Indore,22.757100054258544,75.90448861267981,2025-05-23 05:01:36,2025-05-28 05:01:36,2025-05-30 05:01:36,NGO00484,AutoApproved,QR,True
DON00001879,D001776,footwear,shoes,M,New,New,All,9,Chennai,13.067274672375667,80.23313675431835,2024-06-13 15:08:21,2024-06-14 15:08:21,,NGO00390,AutoApproved,OTP,True
DON00001880,D000623,saree,silk-saree,Free,Gently Worn,Gently Worn,Winter,152,Hyderabad,17.366344061362046,78.48488234509699,2025-07-31 06:49:38,,,,AutoApproved,NGOReceipt,
DON00001881,D001191,blanket,cotton-blanket,XL,Used,Used,All,8,Lucknow,26.86127102915465,80.93242710152771,2025-03-20 17:30:33,,,,AutoApproved,OTP,True
DON00001882,D000718,pants,shorts,L,Gently Worn,Gently Worn,All,1,Ahmedabad,23.030750541889095,72.58544846119604,2025-07-06 15:31:28,2025-07-12 15:31:28,2025-07-16 15:31:28,NGO00451,AutoApproved,NGOReceipt,
DON00001883,D001502,footwear,sandals,L,Gently Worn,Gently Worn,Winter,2,Lucknow,26.871804924873498,80.89834588159222,2023-10-23 04:19:44,,,,AutoApproved,Photo,True
DON00001884,D000983,blanket,fleece-blanket,S,New,New,All,7,Hyderabad,17.335122759807007,78.4994455908394,2024-10-01 00:40:34,,,,ManualApproved,QR,True
DON00001885,D000621,jacket,hoodie,XL,Gently Worn,Gently Worn,Winter,5,Bengaluru,12.924267507030246,77.6168513481143,2024-08-19 18:18:47,2024-08-21 18:18:47,2024-08-25 18:18:47,NGO00179,AutoApproved,Geo,True
DON00001886,D000154,footwear,sandals,XL,Used,Gently Worn,Summer,2,Bhopal,23.262549002238668,77.4365589915058,2024-01-20 11:17:21,,,,AutoApproved,QR,True
DON00001887,D000247,blanket,woolen-blanket,M,Used,Used,All,9,Nagpur,21.09976231859934,79.13757523341667,2025-05-22 23:30:22,,,,AutoApproved,QR,True
DON00001888,D001637,shirt,formal-shirt,M,Used,Used,Summer,27,Bengaluru,12.945543271394275,77.57856068687373,2023-12-22 19:01:46,2023-12-30 19:01:46,,NGO00077,AutoApproved,QR,
DON00001889,D001047,dress,casual-dress,L,Gently Worn,Gently Worn,Summer,2,Pune,18.49990146405602,73.88065494091073,2024-10-25 14:23:33,2024-10-28 14:23:33,2024-10-30 14:23:33,NGO00118,AutoApproved,Geo,True
DON00001890,D000273,footwear,shoes,M,New,New,Winter,10,Jaipur,26.946470881662016,75.78104249998835,2023-12-24 10:50:06,,,,AutoApproved,Geo,True
DON00001891,D000697,footwear,sandals,M,Used,Used,Winter,10,Bengaluru,12.940068001592104,77.6093507963488,2023-11-08 04:30:16,,,,AutoApproved,QR,False
DON00001892,D001268,blanket,woolen-blanket,L,Gently Worn,Gently Worn,All,5,Ahmedabad,23.04782806383742,72.52859060918854,2023-09-30 03:49:07,2023-10-09 03:49:07,2023-10-14 03:49:07,NGO00191,AutoApproved,NGOReceipt,True
DON00001893,D001809,shirt,polo,S,New,New,Summer,1,Bengaluru,13.007094349265087,77.589480310337,2025-08-23 01:28:46,,,,AutoApproved,Geo,True
DON00001894,D000462,saree,synthetic-saree,M,Gently Worn,Gently Worn,All,10,Indore,22.70389973854105,75.87313956860291,2025-04-09 02:52:05,2025-04-12 02:52:05,2025-04-17 02:52:05,NGO00350,ManualApproved,OTP,True
DON00001895,D001963,jacket,winter-jacket,M,Used,Used,Winter,4,Chennai,13.065104587955842,80.22221641895362,2024-01-28 02:30:50,2024-01-31 02:30:50,2024-02-03 02:30:50,NGO00199,AutoApproved,QR,True
DON00001896,D001658,dress,casual-dress,XL,Gently Worn,Gently Worn,Winter,13,Kolkata,22.546715730117068,88.38297012958905,2025-01-12 18:16:28,,,,AutoApproved,OTP,True
DON00001897,D000674,pants,shorts,M,New,New,All,9,Nagpur,21.110537859013174,79.05004856391383,2024-12-18 09:02:24,,,,AutoApproved,Geo,True
DON00001898,D000213,pants,jeans,L,Gently Worn,Gently Worn,All,1,Bhopal,23.215748664224797,77.38634480413326,2024-12-07 03:34:52,2024-12-09 03:34:52,2024-12-15 03:34:52,NGO00134,AutoApproved,Photo,True
DON00001899,D001263,shirt,formal-shirt,Free,Used,Used,All,3,Hyderabad,17.414357182825867,78.52728201573231,2023-10-16 01:53:25,,,,ManualApproved,QR,True
DON00001900,D001714,dress,ethnic-dress,XL,Gently Worn,Used,Summer,35,Bengaluru,12.944776810529374,77.60754286722211,2024-10-30 11:44:57,2024-11-02 11:44:57,,NGO00271,AutoApproved,NGOReceipt,True
DON00001901,D001700,pants,jeans,L,New,New,Summer,4,Thane,19.182901822793255,72.95268228336137,2025-05-30 19:50:29,2025-06-08 19:50:29,,NGO00188,AutoApproved,OTP,False
DON00001902,D001556,blanket,fleece-blanket,M,Used,Used,Summer,4,Jaipur,26.90462288008949,75.74771388695963,2025-06-17 17:05:18,2025-06-22 17:05:18,2025-06-25 17:05:18,NGO00341,AutoApproved,OTP,True
DON00001903,D000304,dress,ethnic-dress,M,Used,Used,Winter,6,Thane,19.214435811767007,73.01514507438452,2025-09-08 01:08:52,2025-09-15 01:08:52,2025-09-21 01:08:52,NGO00327,AutoApproved,QR,True
DON00001904,D000269,shirt,polo,M,Gently Worn,Gently Worn,Summer,1,Hyderabad,17.41747912892484,78.47882372886747,2025-03-03 03:08:48,2025-03-10 03:08:48,2025-03-14 03:08:48,NGO00148,AutoApproved,Photo,True
DON00001905,D001919,jacket,blazer,L,Gently Worn,Used,All,9,Jaipur,26.961988869182484,75.80041628467309,2024-01-01 23:45:45,2024-01-09 23:45:45,2024-01-13 23:45:45,NGO00450,AutoApproved,QR,True
DON00001906,D000293,dress,formal-dress,M,New,Gently Worn,All,3,Chennai,13.118834490742364,80.29970836993454,2024-06-12 15:51:47,2024-06-15 15:51:47,2024-06-16 15:51:47,NGO00082,AutoApproved,OTP,True
DON00001907,D000254,saree,synthetic-saree,S,Gently Worn,Gently Worn,Summer,27,Pune,18.53776496475007,73.80720050807349,2025-01-09 05:54:43,2025-01-15 05:54:43,2025-01-17 05:54:43,NGO00409,AutoApproved,NGOReceipt,False
DON00001908,D001947,jacket,hoodie,L,Gently Worn,Gently Worn,All,1,Ahmedabad,22.989544463738252,72.55770041424418,2024-10-14 18:53:29,2024-10-22 18:53:29,2024-10-28 18:53:29,NGO00414,AutoApproved,Photo,True
DON00001909,D000789,jacket,blazer,M,Used,Used,All,9,Hyderabad,17.434014098192478,78.48802365990274,2025-04-29 05:16:57,,,,AutoApproved,Photo,False
DON00001910,D000752,saree,synthetic-saree,M,Used,Gently Worn,All,4,Chennai,13.103469589584844,80.28122124812221,2025-01-07 08:19:47,2025-01-12 08:19:47,2025-01-15 08:19:47,NGO00458,AutoApproved,Photo,True
DON00001911,D001339,footwear,shoes,XL,Gently Worn,Gently Worn,Winter,96,Indore,22.766114880883762,75.87959194370363,2024-10-31 11:25:42,2024-11-08 11:25:42,2024-11-11 11:25:42,NGO00286,AutoApproved,NGOReceipt,True
DON00001912,D001737,blanket,woolen-blanket,S,Used,Used,Summer,3,Kanpur,26.428967341313598,80.33298598102468,2023-11-18 00:02:18,2023-11-27 00:02:18,2023-11-29 00:02:18,NGO00197,AutoApproved,OTP,False
DON00001913,D001400,saree,silk-saree,M,Gently Worn,Gently Worn,Winter,10,Kolkata,22.621380932037486,88.36513045337274,2025-04-14 23:40:26,2025-04-20 23:40:26,2025-04-26 23:40:26,NGO00397,AutoApproved,QR,True
DON00001914,D000424,dress,casual-dress,M,Used,Used,All,8,Bhopal,23.241612230802872,77.43776862167861,2025-04-25 15:16:24,,,,AutoApproved,Geo,False
DON00001915,D000565,shirt,t-shirt,XL,Used,Dirty,Winter,7,Chennai,13.040166058373758,80.31392373794132,2024-08-31 16:38:48,2024-09-05 16:38:48,2024-09-07 16:38:48,NGO00018,AutoRejected,OTP,True
DON00001916,D001724,footwear,shoes,XL,Gently Worn,Gently Worn,Winter,6,Lucknow,26.81846244962419,80.92324994711964,2025-04-27 11:23:47,,,,AutoApproved,NGOReceipt,
DON00001917,D001954,blanket,woolen-blanket,XL,Gently Worn,Gently Worn,All,8,Lucknow,26.88999538900726,80.9434798455801,2023-10-01 06:08:54,2023-10-06 06:08:54,,NGO00345,AutoApproved,NGOReceipt,True
DON00001918,D000446,saree,silk-saree,S,Used,Used,Winter,1,Bengaluru,12.959716148024885,77.54967733982507,2025-03-02 20:53:57,2025-03-07 20:53:57,2025-03-13 20:53:57,NGO00183,AutoApproved,Geo,True
DON00001919,D000474,pants,track-pants,S,Gently Worn,Gently Worn,All,22,Hyderabad,17.418749323127557,78.5201536226218,2023-12-06 20:20:18,,,,AutoApproved,Photo,True
DON00001920,D000056,footwear,boots,M,Gently Worn,Gently Worn,All,6,Ahmedabad,23.05975613253254,72.57836617050332,2024-06-27 04:53:57,,,,AutoApproved,OTP,False
DON00001921,D001282,shirt,t-shirt,S,Used,Gently Worn,Winter,1,Bengaluru,13.021343346076904,77.59444846197378,2023-10-30 21:44:50,2023-11-07 21:44:50,2023-11-08 21:44:50,NGO00015,AutoApproved,Photo,True
DON00001922,D000614,dress,ethnic-dress,M,Used,Torn,Winter,8,Lucknow,26.8728031114952,80.99220895792787,2024-11-19 13:05:12,2024-11-21 13:05:12,2024-11-23 13:05:12,NGO00282,AutoRejected,NGOReceipt,False
DON00001923,D000727,blanket,fleece-blanket,M,Used,Dirty,Summer,8,Delhi,28.654949874233225,77.18670329472701,2025-05-27 23:05:34,2025-06-01 23:05:34,2025-06-05 23:05:34,NGO00451,AutoRejected,QR,True
DON00001924,D000558,footwear,sandals,L,Used,Used,All,5,Nagpur,21.114067903028317,79.11496585072923,2024-11-08 00:52:06,,,,AutoApproved,,True
DON00001925,D001009,dress,ethnic-dress,L,Gently Worn,Gently Worn,Summer,17,Pune,18.52832257027276,73.82129335908951,2024-06-12 11:13:03,2024-06-16 11:13:03,2024-06-20 11:13:03,NGO00329,AutoApproved,OTP,True
DON00001926,D000617,blanket,woolen-blanket,L,Used,Used,All,9,Thane,19.217318891156424,72.96207674487891,2024-08-08 17:14:23,,,,AutoApproved,Photo,False
DON00001927,D000196,saree,silk-saree,XL,Gently Worn,Gently Worn,All,4,Bhopal,23.254338538371147,77.36345927890022,2023-12-18 22:50:19,2023-12-24 22:50:19,2023-12-27 22:50:19,NGO00262,AutoApproved,Geo,
DON00001928,D001113,shirt,kurta,S,New,New,Summer,59,Indore,22.76775183355483,75.81907875041142,2024-05-15 00:35:50,2024-05-17 00:35:50,2024-05-21 00:35:50,NGO00326,ManualApproved,OTP,True
DON00001929,D000281,pants,shorts,XL,New,New,Winter,9,Chennai,13.077195021067261,80.24351934455062,2024-04-08 17:01:03,,,,ManualApproved,NGOReceipt,True
DON00001930,D001045,shirt,formal-shirt,M,Used,Used,All,8,Delhi,28.57734507061294,77.23588197132027,2025-05-24 00:27:41,,,,AutoApproved,Photo,False
DON00001931,D000822,jacket,blazer,XL,New,New,Summer,7,Pune,18.490685693779078,73.8600941986421,2024-12-12 16:13:45,2024-12-15 16:13:45,2024-12-20 16:13:45,NGO00469,AutoApproved,Photo,
DON00001932,D000472,saree,synthetic-saree,L,Gently Worn,Used,Summer,7,Indore,22.682955866390305,75.87855571707327,2024-11-29 15:49:07,2024-12-06 15:49:07,2024-12-11 15:49:07,NGO00385,AutoApproved,QR,False
DON00001933,D001563,jacket,winter-jacket,L,New,New,All,9,Pune,18.517065519947025,73.82216054389185,2024-08-04 11:00:18,2024-08-05 11:00:18,2024-08-10 11:00:18,NGO00117,ManualApproved,NGOReceipt,True
DON00001934,D001118,blanket,woolen-blanket,S,Used,Dirty,Winter,6,Kanpur,26.438233455706612,80.33053425082782,2023-12-21 08:17:06,2023-12-27 08:17:06,2023-12-29 08:17:06,NGO00043,AutoRejected,Photo,True
DON00001935,D001104,shirt,polo,XL,Used,Used,All,7,Delhi,28.57195009446598,77.23074507914298,2024-12-23 23:55:45,2024-12-30 23:55:45,2024-12-31 23:55:45,NGO00195,AutoApproved,NGOReceipt,True
DON00001936,D001931,dress,casual-dress,XL,Used,Used,All,44,Pune,18.53227453809563,73.84751694012687,2023-11-18 15:25:11,2023-11-21 15:25:11,,NGO00379,AutoApproved,Photo,False
DON00001937,D001185,saree,cotton-saree,L,Used,Gently Worn,Summer,25,Bengaluru,12.968012800071435,77.57958507284313,2024-12-28 10:36:41,,,,AutoApproved,Photo,True
DON00001938,D001631,saree,synthetic-saree,XL,Gently Worn,Dirty,Summer,10,Thane,19.268021030790635,73.02317523405837,2024-04-22 23:36:47,2024-04-27 23:36:47,,NGO00453,AutoRejected,OTP,True
DON00001939,D000642,jacket,hoodie,L,Gently Worn,Gently Worn,Winter,5,Indore,22.676507470481067,75.84844948287127,2025-03-17 17:11:25,,,,AutoApproved,,True
DON00001940,D000073,dress,ethnic-dress,S,Used,Used,Summer,5,Kolkata,22.55518499902627,88.39892792249215,2024-09-27 05:43:49,2024-10-01 05:43:49,2024-10-06 05:43:49,NGO00200,AutoApproved,NGOReceipt,True
DON00001941,D000708,footwear,slippers,M,Gently Worn,Gently Worn,Summer,1,Hyderabad,17.419503904344847,78.47990584385141,2025-06-11 10:43:15,2025-06-13 10:43:15,2025-06-15 10:43:15,NGO00189,AutoApproved,NGOReceipt,False
DON00001942,D001016,jacket,winter-jacket,XL,Gently Worn,Used,All,98,Kanpur,26.441784099218005,80.30091147870883,2024-10-29 07:09:26,,,,AutoApproved,QR,True
