LogID,DonationID,State,Timestamp,Actor,Feedback,Quantity_Received
LOG00002050,DON00000445,under_review,2024-05-28 17:56:53,auto,,
LOG00002051,DON00000445,approved,2024-05-28 18:56:53,auto,,
LOG00002052,DON00000445,matched,2024-05-29 02:56:53,auto,,
LOG00002053,DON00000445,picked_up,2024-06-05 05:56:53,ngo,,
LOG00002054,DON00000445,delivered,2024-06-06 05:56:53,ngo,"Items not in described condition, some unusable (Rating: 2/5)",4.0
LOG00002055,DON00000446,submitted,2024-01-19 12:41:53,donor,,
LOG00002056,DON00000446,under_review,2024-01-21 04:41:53,auto,,
LOG00002057,DON00000446,approved,2024-01-21 20:41:53,auto,,
LOG00002058,DON00000447,submitted,2025-03-04 09:58:19,donor,,
LOG00002059,DON00000447,under_review,2025-03-05 08:58:19,auto,,
LOG00002060,DON00000447,approved,2025-03-05 10:58:19,auto,,
LOG00002061,DON00000447,matched,2025-03-05 13:58:19,auto,,
LOG00002062,DON00000447,picked_up,2025-03-11 09:58:19,ngo,,
LOG00002063,DON00000447,delivered,2025-03-12 09:58:19,ngo,Condition worse than claimed by donor (Rating: 2/5),6.0
LOG00002064,DON00000448,submitted,2025-01-29 14:56:04,donor,,
LOG00002065,DON00000448,under_review,2025-01-31 05:56:04,auto,,
LOG00002066,DON00000448,approved,2025-01-31 08:56:04,auto,,
LOG00002067,DON00000448,matched,2025-01-31 16:56:04,auto,,
LOG00002068,DON00000448,picked_up,2025-02-05 14:56:04,ngo,,
LOG00002069,DON00000448,delivered,2025-02-10 14:56:04,ngo,Several items damaged or too worn (Rating: 1/5),37.0
LOG00002070,DON00000449,submitted,2024-08-25 05:26:38,donor,,
LOG00002071,DON00000449,under_review,2024-08-26 15:26:38,auto,,
LOG00002072,DON00000449,approved,2024-08-27 00:26:38,auto,,
LOG00002073,DON00000449,matched,2024-08-27 05:26:38,auto,,
LOG00002074,DON00000449,picked_up,2024-08-31 05:26:38,ngo,,
LOG00002075,DON00000449,delivered,2024-09-06 05:26:38,ngo,"Perfect donations, will definitely accept from this donor again (Rating: 4/5)",167.0
LOG00002076,DON00000450,submitted,2023-12-05 04:51:13,donor,,
LOG00002077,DON00000450,under_review,2023-12-07 00:51:13,auto,,
LOG00002078,DON00000450,approved,2023-12-07 13:51:13,auto,,
LOG00002079,DON00000450,matched,2023-12-07 16:51:13,auto,,
LOG00002080,DON00000450,picked_up,2023-12-13 04:51:13,ngo,,
LOG00002081,DON00000451,submitted,2024-01-26 20:05:51,donor,,
LOG00002082,DON00000451,under_review,2024-01-28 08:05:51,auto,,
LOG00002083,DON00000451,approved,2024-01-28 16:05:51,auto,,
LOG00002084,DON00000452,submitted,2024-10-08 09:50:09,donor,,
LOG00002085,DON00000452,under_review,2024-10-09 02:50:09,auto,,
LOG00002086,DON00000452,approved,2024-10-09 20:50:09,auto,,
LOG00002087,DON00000452,matched,2024-10-09 22:50:09,auto,,
LOG00002088,DON00000452,picked_up,2024-10-15 09:50:09,ngo,,
LOG00002089,DON00000452,delivered,2024-10-19 09:50:09,ngo,Condition worse than claimed by donor (Rating: 1/5),1.0
LOG00002090,DON00000453,submitted,2025-05-25 03:25:03,donor,,
LOG00002091,DON00000453,under_review,2025-05-25 19:25:03,auto,,
LOG00002092,DON00000453,approved,2025-05-26 01:25:03,auto,,
LOG00002093,DON00000454,submitted,2025-09-04 00:11:00,donor,,
LOG00002094,DON00000454,under_review,2025-09-04 06:11:00,auto,,
LOG00002095,DON00000454,approved,2025-09-04 17:11:00,auto,,
LOG00002096,DON00000454,matched,2025-09-04 19:11:00,auto,,
LOG00002097,DON00000454,picked_up,2025-09-13 00:11:00,ngo,,
LOG00002098,DON00000454,delivered,2025-09-17 00:11:00,ngo,Average quality but still valuable for our cause (Rating: 3/5),40.0
LOG00002099,DON00000455,submitted,2024-10-25 00:49:31,donor,,
LOG00002100,DON00000455,under_review,2024-10-26 08:49:31,auto,,
LOG00002101,DON00000455,approved,2024-10-27 01:49:31,auto,,
LOG00002102,DON00000455,matched,2024-10-27 06:49:31,auto,,
LOG00002103,DON00000455,picked_up,2024-10-29 00:49:31,ngo,,
LOG00002104,DON00000455,delivered,2024-11-03 00:49:31,ngo,"Items not in described condition, some unusable (Rating: 2/5)",8.0
LOG00002105,DON00000456,submitted,2025-06-19 22:17:00,donor,,
LOG00002106,DON00000456,under_review,2025-06-20 11:17:00,auto,,
LOG00002107,DON00000456,approved,2025-06-21 00:17:00,auto,,
LOG00002108,DON00000456,matched,2025-06-21 08:17:00,auto,,
LOG00002109,DON00000456,picked_up,2025-06-22 22:17:00,ngo,,
LOG00002110,DON00000457,submitted,2023-10-02 04:56:09,donor,,
LOG00002111,DON00000457,under_review,2023-10-02 23:56:09,auto,,
LOG00002112,DON00000457,approved,2023-10-03 17:56:09,admin,,
LOG00002113,DON00000457,matched,2023-10-04 02:56:09,auto,,
LOG00002114,DON00000457,picked_up,2023-10-08 04:56:09,ngo,,
LOG00002115,DON00000457,delivered,2023-10-12 04:56:09,ngo,"Great condition items, exactly what we needed (Rating: 5/5)",9.0
LOG00002116,DON00000458,submitted,2024-01-12 11:00:34,donor,,
LOG00002117,DON00000458,under_review,2024-01-13 23:00:34,auto,,
LOG00002118,DON00000458,approved,2024-01-14 02:00:34,auto,,
LOG00002119,DON00000458,matched,2024-01-14 04:00:34,auto,,
LOG00002120,DON00000458,picked_up,2024-01-15 11:00:34,ngo,,
LOG00002121,DON00000458,delivered,2024-01-19 11:00:34,ngo,"Good quality items, minor wear but acceptable (Rating: 3/5)",3.0
LOG00002122,DON00000459,submitted,2024-07-01 05:34:15,donor,,
LOG00002123,DON00000459,under_review,2024-07-02 10:34:15,auto,,
LOG00002124,DON00000459,approved,2024-07-02 11:34:15,auto,,
LOG00002125,DON00000460,submitted,2024-09-05 00:42:16,donor,,
LOG00002126,DON00000460,under_review,2024-09-06 22:42:16,auto,,
LOG00002127,DON00000460,approved,2024-09-07 09:42:16,auto,,
LOG00002128,DON00000460,matched,2024-09-07 19:42:16,auto,,
LOG00002129,DON00000460,picked_up,2024-09-13 00:42:16,ngo,,
LOG00002130,DON00000460,delivered,2024-09-18 00:42:16,ngo,Several items damaged or too worn (Rating: 2/5),8.0
LOG00002131,DON00000461,submitted,2025-07-30 20:21:09,donor,,
LOG00002132,DON00000461,under_review,2025-07-31 13:21:09,auto,,
LOG00002133,DON00000461,approved,2025-08-01 00:21:09,auto,,
LOG00002134,DON00000461,matched,2025-08-01 10:21:09,auto,,
LOG00002135,DON00000461,picked_up,2025-08-06 20:21:09,ngo,,
LOG00002136,DON00000461,delivered,2025-08-10 20:21:09,ngo,Average quality but still valuable for our cause (Rating: 3/5),135.0
LOG00002137,DON00000462,submitted,2024-09-01 20:52:51,donor,,
LOG00002138,DON00000462,under_review,2024-09-03 10:52:51,auto,,
LOG00002139,DON00000462,approved,2024-09-04 07:52:51,auto,,
LOG00002140,DON00000462,matched,2024-09-04 10:52:51,auto,,
LOG00002141,DON00000462,picked_up,2024-09-10 20:52:51,ngo,,
LOG00002142,DON00000463,submitted,2024-11-22 17:23:24,donor,,
LOG00002143,DON00000463,under_review,2024-11-23 14:23:24,auto,,
LOG00002144,DON00000463,approved,2024-11-23 15:23:24,auto,,
LOG00002145,DON00000464,submitted,2024-07-08 02:26:02,donor,,
LOG00002146,DON00000464,under_review,2024-07-09 07:26:02,auto,,
LOG00002147,DON00000464,approved,2024-07-10 01:26:02,auto,,
LOG00002148,DON00000465,submitted,2023-10-12 07:02:59,donor,,
LOG00002149,DON00000465,under_review,2023-10-12 16:02:59,auto,,
LOG00002150,DON00000465,approved,2023-10-13 04:02:59,auto,,
LOG00002151,DON00000466,submitted,2024-04-10 18:41:42,donor,,
LOG00002152,DON00000466,under_review,2024-04-10 23:41:42,auto,,
LOG00002153,DON00000466,approved,2024-04-11 05:41:42,auto,,
LOG00002154,DON00000467,submitted,2025-04-20 07:45:15,donor,,
LOG00002155,DON00000467,under_review,2025-04-21 08:45:15,auto,,
LOG00002156,DON00000467,approved,2025-04-21 15:45:15,auto,,
LOG00002157,DON00000467,matched,2025-04-21 19:45:15,auto,,
LOG00002158,DON00000467,picked_up,2025-04-28 07:45:15,ngo,,
LOG00002159,DON00000467,delivered,2025-05-03 07:45:15,ngo,"Outstanding quality, exceeded expectations (Rating: 4/5)",2.0
LOG00002160,DON00000468,submitted,2025-08-21 13:46:59,donor,,
LOG00002161,DON00000468,under_review,2025-08-23 09:46:59,auto,,
LOG00002162,DON00000468,approved,2025-08-24 02:46:59,auto,,
LOG00002163,DON00000468,matched,2025-08-24 03:46:59,auto,,
LOG00002164,DON00000468,picked_up,2025-08-30 13:46:59,ngo,,
LOG00002165,DON00000469,submitted,2025-01-10 13:54:17,donor,,
LOG00002166,DON00000469,under_review,2025-01-11 21:54:17,auto,,
LOG00002167,DON00000469,approved,2025-01-12 14:54:17,admin,,
LOG00002168,DON00000469,matched,2025-01-12 17:54:17,auto,,
LOG00002169,DON00000469,picked_up,2025-01-11 13:54:17,ngo,,
LOG00002170,DON00000469,delivered,2025-01-12 13:54:17,ngo,"Outstanding quality, exceeded expectations (Rating: 4/5)",21.0
LOG00002171,DON00000470,submitted,2025-03-19 11:25:55,donor,,
LOG00002172,DON00000470,under_review,2025-03-20 00:25:55,auto,,
LOG00002173,DON00000470,approved,2025-03-20 16:25:55,auto,,
LOG00002174,DON00000471,submitted,2025-07-31 11:57:15,donor,,
LOG00002175,DON00000471,under_review,2025-08-01 05:57:15,auto,,
LOG00002176,DON00000471,rejected,2025-08-01 15:57:15,auto,"Damaged items, cannot be used safely",
LOG00002177,DON00000472,submitted,2024-12-29 00:35:29,donor,,
LOG00002178,DON00000472,under_review,2024-12-29 09:35:29,auto,,
LOG00002179,DON00000472,approved,2024-12-29 19:35:29,auto,,
LOG00002180,DON00000472,matched,2024-12-29 22:35:29,auto,,
LOG00002181,DON00000472,picked_up,2025-01-04 00:35:29,ngo,,
LOG00002182,DON00000472,delivered,2025-01-09 00:35:29,ngo,"Satisfactory condition, useful for our programs (Rating: 3/5)",21.0
LOG00002183,DON00000473,submitted,2025-02-09 15:40:30,donor,,
LOG00002184,DON00000473,under_review,2025-02-10 00:40:30,auto,,
LOG00002185,DON00000473,approved,2025-02-10 18:40:30,auto,,
LOG00002186,DON00000473,matched,2025-02-11 03:40:30,auto,,
LOG00002187,DON00000473,picked_up,2025-02-13 15:40:30,ngo,,
LOG00002188,DON00000473,delivered,2025-02-18 15:40:30,ngo,"Quality below expectations, limited usability (Rating: 1/5)",6.0
LOG00002189,DON00000474,submitted,2023-10-22 19:54:35,donor,,
LOG00002190,DON00000474,under_review,2023-10-23 07:54:35,auto,,
LOG00002191,DON00000474,approved,2023-10-23 22:54:35,auto,,
LOG00002192,DON00000475,submitted,2024-08-26 13:27:53,donor,,
LOG00002193,DON00000475,under_review,2024-08-28 00:27:53,auto,,
LOG00002194,DON00000475,approved,2024-08-28 16:27:53,auto,,
LOG00002195,DON00000476,submitted,2024-10-19 02:29:02,donor,,
LOG00002196,DON00000476,under_review,2024-10-19 13:29:02,auto,,
LOG00002197,DON00000476,rejected,2024-10-19 21:29:02,auto,"Items in poor condition, not suitable for distribution",
LOG00002198,DON00000477,submitted,2024-07-01 11:41:52,donor,,
LOG00002199,DON00000477,under_review,2024-07-03 06:41:52,auto,,
LOG00002200,DON00000477,approved,2024-07-03 17:41:52,admin,,
LOG00002201,DON00000477,matched,2024-07-04 00:41:52,auto,,
LOG00002202,DON00000477,picked_up,2024-07-10 11:41:52,ngo,,
LOG00002203,DON00000478,submitted,2024-04-13 08:31:06,donor,,
LOG00002204,DON00000478,under_review,2024-04-14 06:31:06,auto,,
LOG00002205,DON00000478,approved,2024-04-14 08:31:06,admin,,
LOG00002206,DON00000479,submitted,2024-09-13 19:36:11,donor,,
LOG00002207,DON00000479,under_review,2024-09-15 12:36:11,auto,,
LOG00002208,DON00000479,rejected,2024-09-16 00:36:11,auto,Incomplete proof of authenticity,
LOG00002209,DON00000480,submitted,2024-08-29 01:19:56,donor,,
LOG00002210,DON00000480,under_review,2024-08-30 06:19:56,auto,,
LOG00002211,DON00000480,approved,2024-08-31 00:19:56,auto,,
LOG00002212,DON00000480,matched,2024-08-31 03:19:56,auto,,
LOG00002213,DON00000480,picked_up,2024-09-06 01:19:56,ngo,,
LOG00002214,DON00000480,delivered,2024-09-07 01:19:56,ngo,"Satisfactory condition, useful for our programs (Rating: 3/5)",2.0
LOG00002215,DON00000481,submitted,2024-11-07 02:28:42,donor,,
LOG00002216,DON00000481,under_review,2024-11-08 13:28:42,auto,,
LOG00002217,DON00000481,approved,2024-11-09 01:28:42,auto,,
LOG00002218,DON00000482,submitted,2024-06-09 17:27:19,donor,,
LOG00002219,DON00000482,under_review,2024-06-10 05:27:19,auto,,
LOG00002220,DON00000482,approved,2024-06-10 22:27:19,admin,,
LOG00002221,DON00000482,matched,2024-06-11 09:27:19,auto,,
LOG00002222,DON00000482,picked_up,2024-06-18 17:27:19,ngo,,
LOG00002223,DON00000482,delivered,2024-06-19 17:27:19,ngo,"Excellent quality donations, very helpful for our beneficiaries (Rating: 4/5)",1.0
LOG00002224,DON00000483,submitted,2025-02-19 02:31:41,donor,,
LOG00002225,DON00000483,under_review,2025-02-20 20:31:41,auto,,
LOG00002226,DON00000483,approved,2025-02-21 11:31:41,admin,,
LOG00002227,DON00000484,submitted,2024-10-01 01:27:42,donor,,
LOG00002228,DON00000484,under_review,2024-10-02 05:27:42,auto,,
LOG00002229,DON00000484,approved,2024-10-02 08:27:42,auto,,
LOG00002230,DON00000485,submitted,2023-10-30 23:10:47,donor,,
LOG00002231,DON00000485,under_review,2023-11-01 19:10:47,auto,,
LOG00002232,DON00000485,approved,2023-11-02 12:10:47,auto,,
LOG00002233,DON00000485,matched,2023-11-02 22:10:47,auto,,
LOG00002234,DON00000485,picked_up,2023-10-31 23:10:47,ngo,,
LOG00002235,DON00000485,delivered,2023-11-03 23:10:47,ngo,Condition worse than claimed by donor (Rating: 2/5),21.0
LOG00002236,DON00000486,submitted,2023-10-07 04:49:09,donor,,
LOG00002237,DON00000486,under_review,2023-10-08 04:49:09,auto,,
LOG00002238,DON00000486,approved,2023-10-09 03:49:09,auto,,
LOG00002239,DON00000486,matched,2023-10-09 05:49:09,auto,,
LOG00002240,DON00000486,picked_up,2023-10-09 04:49:09,ngo,,
LOG00002241,DON00000486,delivered,2023-10-15 04:49:09,ngo,Average quality but still valuable for our cause (Rating: 3/5),10.0
LOG00002242,DON00000487,submitted,2024-02-09 13:16:54,donor,,
LOG00002243,DON00000487,under_review,2024-02-10 07:16:54,auto,,
LOG00002244,DON00000487,approved,2024-02-10 21:16:54,auto,,
LOG00002245,DON00000487,matched,2024-02-11 05:16:54,auto,,
LOG00002246,DON00000487,picked_up,2024-02-15 13:16:54,ngo,,
LOG00002247,DON00000487,delivered,2024-02-18 13:16:54,ngo,Several items damaged or too worn (Rating: 2/5),9.0
LOG00002248,DON00000488,submitted,2023-10-10 09:50:16,donor,,
LOG00002249,DON00000488,under_review,2023-10-11 01:50:16,auto,,
LOG00002250,DON00000488,approved,2023-10-11 23:50:16,admin,,
LOG00002251,DON00000488,matched,2023-10-12 01:50:16,auto,,
LOG00002252,DON00000488,picked_up,2023-10-17 09:50:16,ngo,,
LOG00002253,DON00000489,submitted,2024-02-04 17:28:46,donor,,
LOG00002254,DON00000489,under_review,2024-02-06 06:28:46,auto,,
LOG00002255,DON00000489,approved,2024-02-06 19:28:46,auto,,
LOG00002256,DON00000489,matched,2024-02-06 20:28:46,auto,,
LOG00002257,DON00000489,picked_up,2024-02-06 17:28:46,ngo,,
LOG00002258,DON00000489,delivered,2024-02-11 17:28:46,ngo,"Outstanding quality, exceeded expectations (Rating: 5/5)",35.0
LOG00002259,DON00000490,submitted,2023-09-30 15:03:45,donor,,
LOG00002260,DON00000490,under_review,2023-10-01 21:03:45,auto,,
LOG00002261,DON00000490,rejected,2023-10-02 06:03:45,auto,"Hygiene concerns, items need cleaning",
LOG00002262,DON00000491,submitted,2025-05-07 15:59:01,donor,,
LOG00002263,DON00000491,under_review,2025-05-09 04:59:01,auto,,
LOG00002264,DON00000491,approved,2025-05-10 02:59:01,admin,,
LOG00002265,DON00000491,matched,2025-05-10 11:59:01,auto,,
LOG00002266,DON00000491,picked_up,2025-05-10 15:59:01,ngo,,
LOG00002267,DON00000492,submitted,2024-07-08 09:41:11,donor,,
LOG00002268,DON00000492,under_review,2024-07-10 01:41:11,auto,,
LOG00002269,DON00000492,approved,2024-07-10 23:41:11,admin,,
LOG00002270,DON00000492,matched,2024-07-11 03:41:11,auto,,
LOG00002271,DON00000492,picked_up,2024-07-16 09:41:11,ngo,,
LOG00002272,DON00000492,delivered,2024-07-19 09:41:11,ngo,"Excellent quality donations, very helpful for our beneficiaries (Rating: 5/5)",7.0
LOG00002273,DON00000493,submitted,2025-09-24 21:36:13,donor,,
LOG00002274,DON00000493,under_review,2025-09-25 04:36:13,auto,,
LOG00002275,DON00000493,approved,2025-09-25 20:36:13,auto,,
LOG00002276,DON00000493,matched,2025-09-25 21:36:13,auto,,
LOG00002277,DON00000493,picked_up,2025-10-01 21:36:13,ngo,,
LOG00002278,DON00000493,delivered,2025-10-04 21:36:13,ngo,"Items not in described condition, some unusable (Rating: 2/5)",8.0
LOG00002279,DON00000494,submitted,2024-10-26 23:15:37,donor,,
LOG00002280,DON00000494,under_review,2024-10-27 07:15:37,auto,,
LOG00002281,DON00000494,approved,2024-10-27 18:15:37,auto,,
LOG00002282,DON00000494,matched,2024-10-27 23:15:37,auto,,
LOG00002283,DON00000494,picked_up,2024-10-28 23:15:37,ngo,,
LOG00002284,DON00000494,delivered,2024-11-02 23:15:37,ngo,"Items not in described condition, some unusable (Rating: 2/5)",7.0
LOG00002285,DON00000495,submitted,2024-02-24 08:49:38,donor,,
LOG00002286,DON00000495,under_review,2024-02-24 16:49:38,auto,,
LOG00002287,DON00000495,approved,2024-02-25 07:49:38,auto,,
LOG00002288,DON00000495,matched,2024-02-25 12:49:38,auto,,
LOG00002289,DON00000495,picked_up,2024-03-04 08:49:38,ngo,,
LOG00002290,DON00000495,delivered,2024-03-06 08:49:38,ngo,"Satisfactory condition, useful for our programs (Rating: 3/5)",48.0
LOG00002291,DON00000496,submitted,2025-08-20 15:53:54,donor,,
LOG00002292,DON00000496,under_review,2025-08-21 02:53:54,auto,,
LOG00002293,DON00000496,approved,2025-08-21 17:53:54,auto,,
LOG00002294,DON00000496,matched,2025-08-21 18:53:54,auto,,
LOG00002295,DON00000496,picked_up,2025-08-21 15:53:54,ngo,,
LOG00002296,DON00000496,delivered,2025-08-22 15:53:54,ngo,"Satisfactory condition, useful for our programs (Rating: 3/5)",34.0
LOG00002297,DON00000497,submitted,2024-12-10 10:11:30,donor,,
LOG00002298,DON00000497,under_review,2024-12-11 08:11:30,auto,,
LOG00002299,DON00000497,approved,2024-12-12 03:11:30,auto,,
LOG00002300,DON00000498,submitted,2024-12-23 12:05:16,donor,,
LOG00002301,DON00000498,under_review,2024-12-23 17:05:16,auto,,
LOG00002302,DON00000498,approved,2024-12-24 16:05:16,auto,,
LOG00002303,DON00000499,submitted,2024-01-31 20:38:41,donor,,
LOG00002304,DON00000499,under_review,2024-02-02 05:38:41,auto,,
LOG00002305,DON00000499,rejected,2024-02-03 00:38:41,auto,"Damaged items, cannot be used safely",
LOG00002306,DON00000500,submitted,2025-03-19 05:26:19,donor,,
LOG00002307,DON00000500,under_review,2025-03-19 23:26:19,auto,,
LOG00002308,DON00000500,approved,2025-03-20 01:26:19,admin,,
LOG00002309,DON00000500,matched,2025-03-20 07:26:19,auto,,
LOG00002310,DON00000500,picked_up,2025-03-22 05:26:19,ngo,,
LOG00002311,DON00000500,delivered,2025-03-25 05:26:19,ngo,"Good quality items, minor wear but acceptable (Rating: 3/5)",9.0
LOG00002312,DON00000501,submitted,2025-09-04 09:59:43,donor,,
LOG00002313,DON00000501,under_review,2025-09-04 17:59:43,auto,,
LOG00002314,DON00000501,rejected,2025-09-05 00:59:43,auto,"Damaged items, cannot be used safely",
LOG00002315,DON00000502,submitted,2024-12-23 04:22:25,donor,,
LOG00002316,DON00000502,under_review,2024-12-24 05:22:25,auto,,
LOG00002317,DON00000502,approved,2024-12-25 04:22:25,auto,,
LOG00002318,DON00000502,matched,2024-12-25 07:22:25,auto,,
LOG00002319,DON00000502,picked_up,2024-12-29 04:22:25,ngo,,
LOG00002320,DON00000502,delivered,2024-12-31 04:22:25,ngo,"Great condition items, exactly what we needed (Rating: 4/5)",1.0
LOG00002321,DON00000503,submitted,2024-02-18 11:13:35,donor,,
LOG00002322,DON00000503,under_review,2024-02-18 15:13:35,auto,,
LOG00002323,DON00000503,approved,2024-02-19 09:13:35,admin,,
LOG00002324,DON00000504,submitted,2024-09-05 18:56:10,donor,,
LOG00002325,DON00000504,under_review,2024-09-06 12:56:10,auto,,
LOG00002326,DON00000504,approved,2024-09-06 19:56:10,auto,,
LOG00002327,DON00000504,matched,2024-09-07 01:56:10,auto,,
LOG00002328,DON00000504,picked_up,2024-09-13 18:56:10,ngo,,
LOG00002329,DON00000504,delivered,2024-09-17 18:56:10,ngo,"Items not in described condition, some unusable (Rating: 2/5)",8.0
LOG00002330,DON00000505,submitted,2023-11-10 20:09:58,donor,,
LOG00002331,DON00000505,under_review,2023-11-12 10:09:58,auto,,
LOG00002332,DON00000505,approved,2023-11-12 21:09:58,admin,,
LOG00002333,DON00000505,matched,2023-11-12 22:09:58,auto,,
LOG00002334,DON00000505,picked_up,2023-11-17 20:09:58,ngo,,
LOG00002335,DON00000505,delivered,2023-11-22 20:09:58,ngo,"Quality below expectations, limited usability (Rating: 1/5)",2.0
LOG00002336,DON00000506,submitted,2023-10-07 12:30:12,donor,,
LOG00002337,DON00000506,under_review,2023-10-08 21:30:12,auto,,
LOG00002338,DON00000506,approved,2023-10-09 01:30:12,admin,,
LOG00002339,DON00000507,submitted,2024-10-18 23:35:26,donor,,
LOG00002340,DON00000507,under_review,2024-10-20 20:35:26,auto,,
LOG00002341,DON00000507,approved,2024-10-21 18:35:26,admin,,
LOG00002342,DON00000508,submitted,2023-11-08 21:11:24,donor,,
LOG00002343,DON00000508,under_review,2023-11-09 01:11:24,auto,,
LOG00002344,DON00000508,approved,2023-11-09 15:11:24,auto,,
LOG00002345,DON00000508,matched,2023-11-09 23:11:24,auto,,
LOG00002346,DON00000508,picked_up,2023-11-17 21:11:24,ngo,,
LOG00002347,DON00000508,delivered,2023-11-18 21:11:24,ngo,"Outstanding quality, exceeded expectations (Rating: 5/5)",4.0
LOG00002348,DON00000509,submitted,2024-02-18 19:50:28,donor,,
LOG00002349,DON00000509,under_review,2024-02-20 08:50:28,auto,,
LOG00002350,DON00000509,approved,2024-02-20 17:50:28,auto,,
LOG00002351,DON00000509,matched,2024-02-20 18:50:28,auto,,
LOG00002352,DON00000509,picked_up,2024-02-20 19:50:28,ngo,,
LOG00002353,DON00000509,delivered,2024-02-26 19:50:28,ngo,"Great condition items, exactly what we needed (Rating: 5/5)",4.0
LOG00002354,DON00000510,submitted,2024-06-18 17:19:50,donor,,
LOG00002355,DON00000510,under_review,2024-06-20 07:19:50,auto,,
LOG00002356,DON00000510,approved,2024-06-20 22:19:50,auto,,
LOG00002357,DON00000511,submitted,2025-06-13 19:01:12,donor,,
LOG00002358,DON00000511,under_review,2025-06-15 07:01:12,auto,,
LOG00002359,DON00000511,approved,2025-06-15 08:01:12,admin,,
LOG00002360,DON00000511,matched,2025-06-15 12:01:12,auto,,
LOG00002361,DON00000511,picked_up,2025-06-21 19:01:12,ngo,,
LOG00002362,DON00000511,delivered,2025-06-23 19:01:12,ngo,Condition worse than claimed by donor (Rating: 2/5),7.0
LOG00002363,DON00000512,submitted,2024-07-09 23:01:18,donor,,
LOG00002364,DON00000512,under_review,2024-07-11 16:01:18,auto,,
LOG00002365,DON00000512,approved,2024-07-12 11:01:18,auto,,
LOG00002366,DON00000512,matched,2024-07-12 22:01:18,auto,,
LOG00002367,DON00000512,picked_up,2024-07-12 23:01:18,ngo,,
LOG00002368,DON00000512,delivered,2024-07-17 23:01:18,ngo,Condition worse than claimed by donor (Rating: 2/5),7.0
LOG00002369,DON00000513,submitted,2024-05-19 13:44:15,donor,,
LOG00002370,DON00000513,under_review,2024-05-20 04:44:15,auto,,
LOG00002371,DON00000513,approved,2024-05-20 09:44:15,auto,,
LOG00002372,DON00000513,matched,2024-05-20 18:44:15,auto,,
LOG00002373,DON00000513,picked_up,2024-05-22 13:44:15,ngo,,
LOG00002374,DON00000513,delivered,2024-05-27 13:44:15,ngo,"Perfect donations, will definitely accept from this donor again (Rating: 4/5)",32.0
LOG00002375,DON00000514,submitted,2024-10-29 12:52:46,donor,,
LOG00002376,DON00000514,under_review,2024-10-30 02:52:46,auto,,
LOG00002377,DON00000514,approved,2024-10-30 07:52:46,auto,,
LOG00002378,DON00000514,matched,2024-10-30 14:52:46,auto,,
LOG00002379,DON00000514,picked_up,2024-10-30 12:52:46,ngo,,
LOG00002380,DON00000514,delivered,2024-11-05 12:52:46,ngo,Several items damaged or too worn (Rating: 1/5),3.0
LOG00002381,DON00000515,submitted,2024-09-13 19:14:07,donor,,
LOG00002382,DON00000515,under_review,2024-09-14 11:14:07,auto,,
LOG00002383,DON00000515,approved,2024-09-15 06:14:07,auto,,
LOG00002384,DON00000515,matched,2024-09-15 15:14:07,auto,,
LOG00002385,DON00000515,picked_up,2024-09-20 19:14:07,ngo,,
LOG00002386,DON00000515,delivered,2024-09-22 19:14:07,ngo,"Great condition items, exactly what we needed (Rating: 4/5)",1.0
LOG00002387,DON00000516,submitted,2024-02-24 10:58:50,donor,,
LOG00002388,DON00000516,under_review,2024-02-25 11:58:50,auto,,
LOG00002389,DON00000516,approved,2024-02-25 23:58:50,auto,,
LOG00002390,DON00000517,submitted,2024-12-02 04:32:33,donor,,
LOG00002391,DON00000517,under_review,2024-12-02 13:32:33,auto,,
LOG00002392,DON00000517,approved,2024-12-02 16:32:33,auto,,
LOG00002393,DON00000518,submitted,2024-01-01 14:21:21,donor,,
LOG00002394,DON00000518,under_review,2024-01-02 16:21:21,auto,,
LOG00002395,DON00000518,approved,2024-01-02 23:21:21,admin,,
LOG00002396,DON00000518,matched,2024-01-03 01:21:21,auto,,
LOG00002397,DON00000518,picked_up,2024-01-06 14:21:21,ngo,,
LOG00002398,DON00000518,delivered,2024-01-08 14:21:21,ngo,"Satisfactory condition, useful for our programs (Rating: 3/5)",10.0
LOG00002399,DON00000519,submitted,2024-09-28 15:53:08,donor,,
LOG00002400,DON00000519,under_review,2024-09-30 13:53:08,auto,,
LOG00002401,DON00000519,rejected,2024-09-30 14:53:08,auto,"Damaged items, cannot be used safely",
LOG00002402,DON00000520,submitted,2024-02-12 00:57:52,donor,,
LOG00002403,DON00000520,under_review,2024-02-13 00:57:52,auto,,
LOG00002404,DON00000520,approved,2024-02-13 06:57:52,auto,,
LOG00002405,DON00000520,matched,2024-02-13 08:57:52,auto,,
LOG00002406,DON00000520,picked_up,2024-02-15 00:57:52,ngo,,
LOG00002407,DON00000521,submitted,2024-02-14 02:59:18,donor,,
LOG00002408,DON00000521,under_review,2024-02-15 11:59:18,auto,,
LOG00002409,DON00000521,approved,2024-02-16 05:59:18,auto,,
LOG00002410,DON00000521,matched,2024-02-16 14:59:18,auto,,
LOG00002411,DON00000521,picked_up,2024-02-20 02:59:18,ngo,,
LOG00002412,DON00000521,delivered,2024-02-22 02:59:18,ngo,"Items not in described condition, some unusable (Rating: 1/5)",5.0
LOG00002413,DON00000522,submitted,2025-06-10 18:49:15,donor,,
LOG00002414,DON00000522,under_review,2025-06-12 11:49:15,auto,,
